G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80
0.0638683	0.8320325	0.2437958	0.6630174	0.0207767	0.0671818	0.0329278	0.6964379	0.0350197	0.0009960	0.3086150	0.1627204	0.0001230	0.3605991	0.2577588	0.3929121	0.2434587	0.2221265	0.0000498	0.0790797	0.0000135	0.3666383	0.6758303	0.1363150	0.6370067	0.0899892	0.2061875	0.2875072	0.0309340	0.0057758	0.1562043	0.5876249	0.0937538	0.7125155	0.0683550	0.0000092	0.1980248	0.1787904	0.1139020	0.1299863	0.3321799	0.7371734	0.5073708	0.4809230	0.5997874	0.0817333	0.6522335	0.5730698	0.3053939	0.0007231	0.5553349	0.7467781	0.4222926	0.7664237	0.0823656	0.4291793	0.1749933	0.7489031	0.3514160	0.7086349	0.5150582	0.6116730	0.1078552	0.7043595	0.3165510	0.7172346	0.7375945	0.5694009	0.8582628	0.7291640	0.4756766	0.4481605	0.6562570	0.7015342	0.3933563	0.7418672	0.3401922	0.8130569	0.0004789	0.6018501
0.0644565	0.6742460	0.3319381	0.6781166	0.0278318	0.0663413	0.0136541	0.7075780	0.0723829	0.0002756	0.3218637	0.1288155	0.0153390	0.2644598	0.3003875	0.5907504	0.3529063	0.2679264	0.0087020	0.1204497	0.0953154	0.2028289	0.5981161	0.0952028	0.7512544	0.0090834	0.2308446	0.2064289	0.0292940	0.0210615	0.0428031	0.6651412	0.1468597	0.6857914	0.1102155	0.0108933	0.2482930	0.0279617	0.0157610	0.1614343	0.3880742	0.7896290	0.5004442	0.4759982	0.1587821	0.2276470	0.5111209	0.6436457	0.6083917	0.0739760	0.5856595	0.6126903	0.4200673	0.6583417	0.1824277	0.2234533	0.2634759	0.5720656	0.3274774	0.5560668	0.3677458	0.5572234	0.2115390	0.6732597	0.5412206	0.4433330	0.6439228	0.4773879	0.7195159	0.7683119	0.6666461	0.6711727	0.7489893	0.4770134	0.4231576	0.6674020	0.5161240	0.6773966	0.0480099	0.3967919
0.1720050	0.5761757	0.1892526	0.6158289	0.0379842	0.1102371	0.1322504	0.6730690	0.1024809	0.0041956	0.2897650	0.0004530	0.0000397	0.2680412	0.3426410	0.5532910	0.3458238	0.2225054	0.0113668	0.0212060	0.1750591	0.1652144	0.6372476	0.1066079	0.8009974	0.0057889	0.2637311	0.2493932	0.0472538	0.0211967	0.0472187	0.6039614	0.1900063	0.5092079	0.2166230	0.0028924	0.2910992	0.0922952	0.1657746	0.1394547	0.5727260	0.7658775	0.5366196	0.4399485	0.8264163	0.4373935	0.6480241	0.1890574	0.6204674	0.0051853	0.6417308	0.4408304	0.1610160	0.6653524	0.2918027	0.4324998	0.7014176	0.6623525	0.5549859	0.6354110	0.2961440	0.6583976	0.4289885	0.7435434	0.6357581	0.5532819	0.5417383	0.2771458	0.6818215	0.7036132	0.4260995	0.5199957	0.6934142	0.4908605	0.3783521	0.7741950	0.1866777	0.7626562	0.0486998	0.4184217
0.0659551	0.7555025	0.3189993	0.7135746	0.0004596	0.0305763	0.1002506	0.7212673	0.0846965	0.0001438	0.2914688	0.0011613	0.0118343	0.2617201	0.2775308	0.4020377	0.3944497	0.2884967	0.0202892	0.1164982	0.1298195	0.3490491	0.5546788	0.1865887	0.6631995	0.0157830	0.3954504	0.2620078	0.0180237	0.0103061	0.2473239	0.6385293	0.1030420	0.7229268	0.1386746	0.0014873	0.2985321	0.1590509	0.1489977	0.1904149	0.4607652	0.5251686	0.3621992	0.6821004	0.5004589	0.2642084	0.6290063	0.6467561	0.1960112	0.0734622	0.6053724	0.7835436	0.2076694	0.6110112	0.1298430	0.5111364	0.2631201	0.7361463	0.3299284	0.5679851	0.0303013	0.7964009	0.0007459	0.5279052	0.7430678	0.4064412	0.4408299	0.4576442	0.6533661	0.3596573	0.4331103	0.4609952	0.6064806	0.3884347	0.2681574	0.6237218	0.1150988	0.6788855	0.0257724	0.1201178
0.0709188	0.2336648	0.0283703	0.6503452	0.0006889	0.0587641	0.4016676	0.7412176	0.1333472	0.0050948	0.1876621	0.2232673	0.0002310	0.2905889	0.2858872	0.5932002	0.1965287	0.2197746	0.0000085	0.1706874	0.0272234	0.3879971	0.5819606	0.0726365	0.8386186	0.0405383	0.3029051	0.2779732	0.0620865	0.0058873	0.1523991	0.6211923	0.1474167	0.6718246	0.0417726	0.0009357	0.1792738	0.1567000	0.2330230	0.0898529	0.7516762	0.6944170	0.6803873	0.6002914	0.2570520	0.0732027	0.4355241	0.5599273	0.6035913	0.0005459	0.5058650	0.8813588	0.5356903	0.7013356	0.3496279	0.4345704	0.2198819	0.5197077	0.5249600	0.5650129	0.1790681	0.6327230	0.1483014	0.6970032	0.4495988	0.5869595	0.6980738	0.3444085	0.7366037	0.7123334	0.6103896	0.6310572	0.7891652	0.6633642	0.4337299	0.6080996	0.3906536	0.6854729	0.0447375	0.4706639
0.0241066	0.5626288	0.2286061	0.7650641	0.0125044	0.0250807	0.0155675	0.7467182	0.0262593	0.0001024	0.3279557	0.0285860	0.0000476	0.3931534	0.1548487	0.8010659	0.4398392	0.1500559	0.0011495	0.0589818	0.0526700	0.2860849	0.8250472	0.0457541	0.6935162	0.0337992	0.1479911	0.2282020	0.0618299	0.0086880	0.1688293	0.5903141	0.1442465	0.6091103	0.1251081	0.0030148	0.2485718	0.1286618	0.0841220	0.1458715	0.4515279	0.7267302	0.5117319	0.4784422	0.3635641	0.1313924	0.2941838	0.6171812	0.3603377	0.1555493	0.7548876	0.5952984	0.3177909	0.6496698	0.0611102	0.2184547	0.3370199	0.6831373	0.4210518	0.7763699	0.4934696	0.5860043	0.0046457	0.5831955	0.7642920	0.5455018	0.6047349	0.3963536	0.7602726	0.5525547	0.4380880	0.5729173	0.6092262	0.7290502	0.5918549	0.7130631	0.4088467	0.6729345	0.0526097	0.4373340
0.0476468	0.5181829	0.3464465	0.6937901	0.0005299	0.0500140	0.0346475	0.6547270	0.0307904	0.0009488	0.3066055	0.0003966	0.0192410	0.2953869	0.3518278	0.7085900	0.3278548	0.2710288	0.0000854	0.1459298	0.1073823	0.2903158	0.4638022	0.1533998	0.6610530	0.0105926	0.3217047	0.1174414	0.0230754	0.0084318	0.1812971	0.5639916	0.2527552	0.5871109	0.2046782	0.0001903	0.3243270	0.0842127	0.1797381	0.1984190	0.5658621	0.5922817	0.4987265	0.4845288	0.2738179	0.1430069	0.5671393	0.5812429	0.6048894	0.1481821	0.6795690	0.6797948	0.3983048	0.6104272	0.2547826	0.1285251	0.4709413	0.4342712	0.6103216	0.6130495	0.5049680	0.8134256	0.0113536	0.5380727	0.6481586	0.5529875	0.5534698	0.3711373	0.7669280	0.6768867	0.4095989	0.7182424	0.7094562	0.6464740	0.4033210	0.7600089	0.2531569	0.7017190	0.0391852	0.6183242
0.0455406	0.5994155	0.1895900	0.7729975	0.0005176	0.0315987	0.0056305	0.7686676	0.0031882	0.0000211	0.3375302	0.0386455	0.0134374	0.2687616	0.2353169	0.3298137	0.4520539	0.2416663	0.0134953	0.0100826	0.0122013	0.4470726	0.5560272	0.1112363	0.7107239	0.0639839	0.2007896	0.2436738	0.0148973	0.0095840	0.1837997	0.5713615	0.1737612	0.5704086	0.1120363	0.0000422	0.2270118	0.0912946	0.1741993	0.1233337	0.4890426	0.7570716	0.5487764	0.3684726	0.3072502	0.1943087	0.6187866	0.6737492	0.2292319	0.2832195	0.5622652	0.5753460	0.1065840	0.7250491	0.2088917	0.2430447	0.4913342	0.7107953	0.3077371	0.7258681	0.4383650	0.6511720	0.0007406	0.6187997	0.6285438	0.5350805	0.5852549	0.3175741	0.5987942	0.6091866	0.3968751	0.4427563	0.6667753	0.5650342	0.5395419	0.6396428	0.2013918	0.8263313	0.0468888	0.4876162
0.0248255	0.7854009	0.1896470	0.8340346	0.0254403	0.0095289	0.0404899	0.7055086	0.0968801	0.0008831	0.2122327	0.0392804	0.0008740	0.4769080	0.1255527	0.6072691	0.4705454	0.3037435	0.0001882	0.1121970	0.0625792	0.2123051	0.7538796	0.0703623	0.7702583	0.0242171	0.2144078	0.2581317	0.0528464	0.0054758	0.1754408	0.7615135	0.1479117	0.7607837	0.0869381	0.0000171	0.1848299	0.1178844	0.2236314	0.1297728	0.4092526	0.5437809	0.4351237	0.5351498	0.2997779	0.1325693	0.3721533	0.4515964	0.6969634	0.0004650	0.4713489	0.8111126	0.3601066	0.6599486	0.2154876	0.4582221	0.4628786	0.6611791	0.3120665	0.4572694	0.3324852	0.5273691	0.0237645	0.6327794	0.2661804	0.4632660	0.5779257	0.3759626	0.7268455	0.7360304	0.6910100	0.5673769	0.6832259	0.7222391	0.6430802	0.7222009	0.2838711	0.7171528	0.0003710	0.5275329
0.1428864	0.4830187	0.3133263	0.7174390	0.0009056	0.0101241	0.0522836	0.7299855	0.0096839	0.0000929	0.2764881	0.1697731	0.0000104	0.3439331	0.3139818	0.4019042	0.4365556	0.2386117	0.0378266	0.0975558	0.1172843	0.1574860	0.6361466	0.1116000	0.5285516	0.0330175	0.2479096	0.2491281	0.0264502	0.0286621	0.1183992	0.5478976	0.1972376	0.5476029	0.1034701	0.0009838	0.2661954	0.0667082	0.2086616	0.0946905	0.4420074	0.6168065	0.4382823	0.3396284	0.4260190	0.0902631	0.5951277	0.7886720	0.3550552	0.2469236	0.6600062	0.7357932	0.4063945	0.5981569	0.2831893	0.2502695	0.1194767	0.7381890	0.5482914	0.3102824	0.1320318	0.5897009	0.1353700	0.6143106	0.5196110	0.6988801	0.5315083	0.5821138	0.6399941	0.7302763	0.5202113	0.6267190	0.6371242	0.6512706	0.4104194	0.7765432	0.3194231	0.6636577	0.0388428	0.4457746
0.0207728	0.6838556	0.3340803	0.6124401	0.0001208	0.0300017	0.0037098	0.6437292	0.0510477	0.0007570	0.2509422	0.0896632	0.0096318	0.2770228	0.3190026	0.7308605	0.4615675	0.2049988	0.0026821	0.1215997	0.0926751	0.3192911	0.5081783	0.0745413	0.6757877	0.0480114	0.3356651	0.2406853	0.0252269	0.0170706	0.1658378	0.6093904	0.0969404	0.7397284	0.0782779	0.0000688	0.2152896	0.0412285	0.0294914	0.1422544	0.3857675	0.6559772	0.6858646	0.3291379	0.3058195	0.2334520	0.2901895	0.7097653	0.3631005	0.1681582	0.3283843	0.7710186	0.1008438	0.5509993	0.3462307	0.3028575	0.1494007	0.4103387	0.3093936	0.6477073	0.2274874	0.6852258	0.3366930	0.5581333	0.2762493	0.5157762	0.4766441	0.2490889	0.5485830	0.6837282	0.4473160	0.6712994	0.6686183	0.6624837	0.5320778	0.6079748	0.3045182	0.6659183	0.0022870	0.3799412
0.0163294	0.7350164	0.3138128	0.6015701	0.0000008	0.1182318	0.0573237	0.7236498	0.0627474	0.0011099	0.3442844	0.1700859	0.0291587	0.3330865	0.3524249	0.8499043	0.2378901	0.3201278	0.0005847	0.1006319	0.1229636	0.3337721	0.5931866	0.1405256	0.7979319	0.0374198	0.2942236	0.2694810	0.0269008	0.0207358	0.1814783	0.5879255	0.4191719	0.4689806	0.2314449	0.0000074	0.2578609	0.1725160	0.1732058	0.1671984	0.3739755	0.6118097	0.4158964	0.4376803	0.1759938	0.1562877	0.4564346	0.7135333	0.2540231	0.0019928	0.6096437	0.6167084	0.3082757	0.7292803	0.1774297	0.5155729	0.2218312	0.6666409	0.5158798	0.7533714	0.3434401	0.6817390	0.1040970	0.6354086	0.4573739	0.4573246	0.7537361	0.3525368	0.6587334	0.6444943	0.6404212	0.5677670	0.6110623	0.5514551	0.4614216	0.7786194	0.2820707	0.6703293	0.0299463	0.3584100
0.1513055	0.6261215	0.4067720	0.6779022	0.0006426	0.1123751	0.1671125	0.6936157	0.1481786	0.0003937	0.3663236	0.1479925	0.0158809	0.2268258	0.4275488	0.7018684	0.3128109	0.1742572	0.0003930	0.1500760	0.0602342	0.4159367	0.5962440	0.2117032	0.7315080	0.0387689	0.4108710	0.1644510	0.0858751	0.0201939	0.1483381	0.5123898	0.1930142	0.6255396	0.0607356	0.0015765	0.3124265	0.1035377	0.1924573	0.2040488	0.4413547	0.5292463	0.3236623	0.4353970	0.1874223	0.1917806	0.4313987	0.6850445	0.1350788	0.0027620	0.4921230	0.6628637	0.4814340	0.7599581	0.3527487	0.3030059	0.3149273	0.6580998	0.3023461	0.6823613	0.1183045	0.6703521	0.2475958	0.6275924	0.4627869	0.6675230	0.6524934	0.4202005	0.6116206	0.5781164	0.5926428	0.6132751	0.6482997	0.6546973	0.5003991	0.6756334	0.3412606	0.6990069	0.0022807	0.4028142
0.0724384	0.6934888	0.1916657	0.6815395	0.0000617	0.0566872	0.0340876	0.6908169	0.0082066	0.0000770	0.2453620	0.0000313	0.0074458	0.3458664	0.1595076	0.6858516	0.4098647	0.2243516	0.0282829	0.1075673	0.0001786	0.2365673	0.5448070	0.0725450	0.6742321	0.0386281	0.2001901	0.0405371	0.0414690	0.0222435	0.1406665	0.5916983	0.3148181	0.6023074	0.1909842	0.0001866	0.1949757	0.0895903	0.1146826	0.0586948	0.5217915	0.5843429	0.4774756	0.5285353	0.1927947	0.0942745	0.6561009	0.5450171	0.3616525	0.1386698	0.6248774	0.7097415	0.3012182	0.7924769	0.5580205	0.3130426	0.4016077	0.6174801	0.4216945	0.4890492	0.2107639	0.6535332	0.0004624	0.7255684	0.6054642	0.5148557	0.7933983	0.3543537	0.7171988	0.7541631	0.4284883	0.5040823	0.6397163	0.6243940	0.3603398	0.6659433	0.4920949	0.6736287	0.0001295	0.5159828
0.0475734	0.5662192	0.2382284	0.6991003	0.0306645	0.0760542	0.0167904	0.7366056	0.0871914	0.0000808	0.3988194	0.1991536	0.0119800	0.2908803	0.3451860	0.6973093	0.4943741	0.2617367	0.0144267	0.0781427	0.0663800	0.3864998	0.5007231	0.1200310	0.8424427	0.0919397	0.4043151	0.2564937	0.0408119	0.0148534	0.2805387	0.4949533	0.1552119	0.6732203	0.1422687	0.0000700	0.2648838	0.1024650	0.1847277	0.0856395	0.6123138	0.7081346	0.5717910	0.5575463	0.3432432	0.1520505	0.6567547	0.7745949	0.2684315	0.2761346	0.6371373	0.6920739	0.2208947	0.7179210	0.1333397	0.2369250	0.1218497	0.7247792	0.7168383	0.5639462	0.2052110	0.6430778	0.0927580	0.6903608	0.2515774	0.6816112	0.6372915	0.3692464	0.7300335	0.5634903	0.4463499	0.5008636	0.6637785	0.5986720	0.3045711	0.7158850	0.2440806	0.6788160	0.0383081	0.3945397
0.0739793	0.6073183	0.2473853	0.8172199	0.0232378	0.0506754	0.0759211	0.6912584	0.0187316	0.0001234	0.2889565	0.1738461	0.0095586	0.2549069	0.3198367	0.7060454	0.3980303	0.1776535	0.0002936	0.1071299	0.0731420	0.3292927	0.7129598	0.0541142	0.7489431	0.0269197	0.1247806	0.1929090	0.0422927	0.0080813	0.2120177	0.5104251	0.1863421	0.6453096	0.0901575	0.0000207	0.1696619	0.0069489	0.0613790	0.0538953	0.3252038	0.4045803	0.4061881	0.5563492	0.2224375	0.4361334	0.4432459	0.8133601	0.1858949	0.0010578	0.2532710	0.4042870	0.5307290	0.7416792	0.1963779	0.2128769	0.4381626	0.6254382	0.3764563	0.7148735	0.3774629	0.4758044	0.1513268	0.4806209	0.4264331	0.4991436	0.6933456	0.3809366	0.4145206	0.2066325	0.6127159	0.7246738	0.5466207	0.3384755	0.4157073	0.6111793	0.3303029	0.6401407	0.0030689	0.0562919
0.0578796	0.5907958	0.2809470	0.6812736	0.0127701	0.0380729	0.0257270	0.7168932	0.0293153	0.0004834	0.2282042	0.1869029	0.0170537	0.2312331	0.2547388	0.4863357	0.2694163	0.1543907	0.0270476	0.0715929	0.0960613	0.1549200	0.6848669	0.0910564	0.6265711	0.0102870	0.2650513	0.3520018	0.0113144	0.0313691	0.1510312	0.5383888	0.1784379	0.7872486	0.0714686	0.0016316	0.2640431	0.0151573	0.1488173	0.1077757	0.5074765	0.6263087	0.3862897	0.4335732	0.4024559	0.4034582	0.6997624	0.7181879	0.3952824	0.0785807	0.3464725	0.6356769	0.4841007	0.7071984	0.1510748	0.3926016	0.2310620	0.5574825	0.4203717	0.6821340	0.2001646	0.5813776	0.1629950	0.6033692	0.5485265	0.4914452	0.6109252	0.3366319	0.7447980	0.6889953	0.4503115	0.5171651	0.5679640	0.5204598	0.4695966	0.6472375	0.5125381	0.7583964	0.0184763	0.5622688
0.1447775	0.6050566	0.5891578	0.5091781	0.0003047	0.0157232	0.4583427	0.1895282	0.1940298	0.0016363	0.5568615	0.1465302	0.0258030	0.3457396	0.6621700	0.5464565	0.4113034	0.4219247	0.0029932	0.3076099	0.2891487	0.5394253	0.5386007	0.1945586	0.4829191	0.1339070	0.5045832	0.2048391	0.1283197	0.1534296	0.2392606	0.3213030	0.4903050	0.3761497	0.3405502	0.0162639	0.3787877	0.2257926	0.3860369	0.4850161	0.2730815	0.5040278	0.4048881	0.2375467	0.0392318	0.3118273	0.2056872	0.5824101	0.6742024	0.2944119	0.1809785	0.6567073	0.1578430	0.7013354	0.2217145	0.4991679	0.3639770	0.5642636	0.5726545	0.6105519	0.2056258	0.6878197	0.1362294	0.5556426	0.5983253	0.4403044	0.7198941	0.4809327	0.6799418	0.7589397	0.4610941	0.6904598	0.6174558	0.6518195	0.5266519	0.7935503	0.3425345	0.5684605	0.0020625	0.6109967
0.0203234	0.7447317	0.2447122	0.8311812	0.0185614	0.0875620	0.0166929	0.6415475	0.0597345	0.0008956	0.2340262	0.1503892	0.0000327	0.2441809	0.4414925	0.4520775	0.3823738	0.2988443	0.0201158	0.1057994	0.0838546	0.3925830	0.4251508	0.1375240	0.7149172	0.0209293	0.2099759	0.2390605	0.0452966	0.0061231	0.2481105	0.4532698	0.1341985	0.6828323	0.1022825	0.0007205	0.3147868	0.1102706	0.1075002	0.1821711	0.6300394	0.4861558	0.3891357	0.4959542	0.1427445	0.2409610	0.5124995	0.7136867	0.3102848	0.0608960	0.7141484	0.7428760	0.2002167	0.7622511	0.1640290	0.0658613	0.1727195	0.4390436	0.4499006	0.4317677	0.2156632	0.5648663	0.0479789	0.5855835	0.3710724	0.3648587	0.7101777	0.6622453	0.8209697	0.3145687	0.5814015	0.5284872	0.7087619	0.5453991	0.6786346	0.7082967	0.1655977	0.7185976	0.0375568	0.1676157
0.0651363	0.4963084	0.2929525	0.6707247	0.0001510	0.0314863	0.1099936	0.6759262	0.1130292	0.0002226	0.2918966	0.1523497	0.0162554	0.3423261	0.2467082	0.5391223	0.3914254	0.1507212	0.0220825	0.0820725	0.1544832	0.2680915	0.6272847	0.1894956	0.7420008	0.0477502	0.1546443	0.1175076	0.0275507	0.0116210	0.0474864	0.6379932	0.1768288	0.5078259	0.1548519	0.0000078	0.2621066	0.0981229	0.1349594	0.1315076	0.4248986	0.7373421	0.3803608	0.5699268	0.3159753	0.1445950	0.4453284	0.5673581	0.2521041	0.0648472	0.7357404	0.7540546	0.4234652	0.6957060	0.3855124	0.7014612	0.3073508	0.3921322	0.4804890	0.6321566	0.1519114	0.6599647	0.3604620	0.4858879	0.3904438	0.3851507	0.7180833	0.4631451	0.6940873	0.5976285	0.6255005	0.4997004	0.6167448	0.4738892	0.5716331	0.6703403	0.2259543	0.7038150	0.0396752	0.4305544
0.0952928	0.5253746	0.2282092	0.6935637	0.0202766	0.0743637	0.0923488	0.6387567	0.1246943	0.0000061	0.1326148	0.0792138	0.0058831	0.2871632	0.3973226	0.6979388	0.3410726	0.2765786	0.0250209	0.1135309	0.0000593	0.3902311	0.6222526	0.1168218	0.7418375	0.0222650	0.3487640	0.2591611	0.0693243	0.0123789	0.1738090	0.5666314	0.5525875	0.4428589	0.3722215	0.0013283	0.1946690	0.1461555	0.0586064	0.1391820	0.4041735	0.4467576	0.1841219	0.3773203	0.5132841	0.2144232	0.4957608	0.7607210	0.3952535	0.0816594	0.4831237	0.5418416	0.4343156	0.7301315	0.2216527	0.4960783	0.1787714	0.5599284	0.3400448	0.7455942	0.2545242	0.6966200	0.1850128	0.6605457	0.4579920	0.4629857	0.6005347	0.5579708	0.7328951	0.6607394	0.4580557	0.4666153	0.6677335	0.4842569	0.5042109	0.6761306	0.5431035	0.6576062	0.0000255	0.6913260
0.0505732	0.6322531	0.3755926	0.6439163	0.0210125	0.0613320	0.0840397	0.5364579	0.0903810	0.0001889	0.2935818	0.1284404	0.0201849	0.3293243	0.2569351	0.1689176	0.1185514	0.1935027	0.0006433	0.1049239	0.1298611	0.2359950	0.5602734	0.1541423	0.7482403	0.0323012	0.3652608	0.2066388	0.0526528	0.0119571	0.0955225	0.5743919	0.1170018	0.6228028	0.1061474	0.0004778	0.2030410	0.1119088	0.1816644	0.1484660	0.4327736	0.5118772	0.3653099	0.4866234	0.2132648	0.2468258	0.6964905	0.6324886	0.3652700	0.0463911	0.3936785	0.4461495	0.3852740	0.8252523	0.4820936	0.4226866	0.2867246	0.7899006	0.2723972	0.6598998	0.4509599	0.6983859	0.0012544	0.5834459	0.4541583	0.4223541	0.7092174	0.4380103	0.6217637	0.5818805	0.4126967	0.6901341	0.7030907	0.5426780	0.3806159	0.7027896	0.1928836	0.6727100	0.0324448	0.4934793
0.0552278	0.7467677	0.2806901	0.5491907	0.0186222	0.0520578	0.1156076	0.7597772	0.0988026	0.0001919	0.2432474	0.0434466	0.0004611	0.2067583	0.3096881	0.6681633	0.3659352	0.2263881	0.0214366	0.0928528	0.1000246	0.2842183	0.5198592	0.1323624	0.6437871	0.0323989	0.1440220	0.2277339	0.0434343	0.0202641	0.1188403	0.7184856	0.1427883	0.8092963	0.0182855	0.0008419	0.2591468	0.1155422	0.1992383	0.1429438	0.4275795	0.6084549	0.3881032	0.4145937	0.2780009	0.3709243	0.5859194	0.7564455	0.3697878	0.2657293	0.5832206	0.6372540	0.2885629	0.7097501	0.2134076	0.4224068	0.3940976	0.5089639	0.3076388	0.5727023	0.0197644	0.6579232	0.0009679	0.5668663	0.5478874	0.5463462	0.7857595	0.5011418	0.5228192	0.2649571	0.4208259	0.5288337	0.5673649	0.4899474	0.6755045	0.6121130	0.1809711	0.6045425	0.0352223	0.3127303
0.0839017	0.7226856	0.0668556	0.6879166	0.0181865	0.0742995	0.0285490	0.8044540	0.0586797	0.0000203	0.2296190	0.1501092	0.0149716	0.2539648	0.2809535	0.6306015	0.3901043	0.2214388	0.0102536	0.1163518	0.0686769	0.4495143	0.5082158	0.0869960	0.8982465	0.0425716	0.2800539	0.2291214	0.0331261	0.0287651	0.0578167	0.5869849	0.1805101	0.6704302	0.0664462	0.0016523	0.2366195	0.0756830	0.1222794	0.1010284	0.4421859	0.5696905	0.4379401	0.4487449	0.4656120	0.3335941	0.4186721	0.7884320	0.4332101	0.2886064	0.5007963	0.5397722	0.5015686	0.7514053	0.2978350	0.4258916	0.3083911	0.5624320	0.5536924	0.6707569	0.4138929	0.5345777	0.1058863	0.5871031	0.7436415	0.5434582	0.8253585	0.5588671	0.7153474	0.6121302	0.5488779	0.6859940	0.6422136	0.6546592	0.4785660	0.6190824	0.1482265	0.6366785	0.0007191	0.4226506
