G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160
0.7182671	0.6092344	0.0516728	0.0368524	0.3553084	0.1371387	0.2824081	0.0967286	0.5695317	0.3023562	0.5875937	0.3359032	0.3654804	0.0591014	0.3844351	0.0164308	0.3874346	0.5859199	0.5428339	0.6745122	0.0506672	0.6798833	0.0436998	0.0945388	0.3170837	0.1761417	0.7224560	0.1101261	0.5715105	0.1342382	0.3696777	0.6860027	0.4725128	0.3402910	0.3254269	0.7693332	0.4894419	0.1414414	0.2819820	0.6651139	0.3905274	0.6936096	0.3600694	0.2324057	0.6589078	0.1737087	0.2839964	0.3440964	0.2305119	0.5994502	0.2989737	0.5751910	0.2695085	0.4777771	0.0098653	0.3775259	0.0599053	0.2806915	0.4152028	0.5628541	0.2874705	0.1603791	0.0915416	0.1801699	0.0823720	0.0683679	0.0983404	0.6313390	0.3315039	0.4253624	0.3786962	0.4745395	0.5082228	0.1724611	0.6275340	0.2155429	0.1731869	0.2958299	0.2759330	0.1716076	0.6910775	0.6417077	0.8408182	0.6837699	0.6129591	0.6426148	0.0505432	0.0541304	0.5390424	0.2238211	0.4559925	0.4372270	0.6137643	0.4529622	0.1408000	0.5945241	0.1964580	0.6764084	0.6175659	0.7613741	0.0089951	0.3918094	0.5435699	0.0345401	0.6804118	0.4484910	0.4409824	0.7108687	0.2826747	0.0184627	0.3410499	0.6609794	0.5930340	0.6410220	0.7535227	0.6960243	0.6229743	0.0706307	0.6321447	0.0003136	0.6071257	0.5744210	0.2793610	0.1183382	0.6598092	0.4910334	0.4142464	0.5528600	0.7140467	0.5981342	0.7546027	0.5589026	0.7879327	0.6029819	0.4792956	0.6419888	0.6557784	0.6317602	0.6243338	0.6237201	0.5765594	0.7287314	0.3985444	0.6154427	0.8092975	0.5879210	0.1377767	0.6212792	0.3002959	0.0793053	0.6049087	0.6479371	0.5163913	0.7222184	0.7550236	0.2047289	0.4945277	0.4510941	0.0208051	0.6601503
0.6301048	0.6963716	0.0212962	0.0171406	0.3465859	0.0523720	0.1509818	0.0605122	0.5463953	0.2611021	0.5896024	0.2869192	0.3526450	0.0888851	0.3757340	0.0356328	0.4485477	0.6355514	0.5241744	0.7407696	0.0557292	0.7094001	0.0167086	0.1840328	0.2434238	0.1765225	0.6526773	0.0983231	0.6473282	0.2151206	0.4574518	0.6285413	0.5694841	0.3386384	0.2855691	0.6646736	0.5587297	0.1087716	0.2310806	0.7785680	0.4366775	0.7446781	0.3746813	0.2230983	0.8392059	0.2624293	0.2071420	0.3783333	0.2058536	0.4691314	0.2234860	0.5360719	0.2534156	0.6716368	0.0096427	0.4243111	0.0986030	0.2160241	0.5323991	0.7204427	0.3536072	0.0926410	0.1171689	0.0655763	0.0445684	0.0578841	0.0757513	0.7617876	0.2446001	0.5892303	0.4074548	0.3901908	0.4295228	0.0520532	0.4387363	0.2763826	0.2238483	0.2141882	0.3009900	0.2631925	0.7192892	0.7007067	0.7241829	0.6009932	0.7164218	0.7398693	0.0583070	0.0656431	0.5191283	0.2473698	0.4230160	0.4108813	0.6820649	0.5133442	0.1396644	0.6035103	0.1388007	0.6339367	0.9178997	0.5579787	0.0087688	0.4121142	0.4789730	0.0336781	0.7826987	0.3771294	0.5082950	0.7377027	0.2617817	0.0318205	0.4962291	0.6317638	0.7879230	0.6828866	0.6400904	0.6535180	0.6024029	0.1011911	0.7050467	0.0283332	0.0000000	0.6720273	0.3743460	0.1321272	0.6686381	0.4525004	0.4429781	0.5900686	0.6158168	0.5755425	0.6018051	0.5888383	0.6516150	0.6192571	0.3664817	0.5629293	0.5517771	0.5036691	0.7107257	0.6348261	0.6189475	0.7775239	0.2719189	0.6218158	0.6602315	0.5358247	0.1364511	0.6119688	0.2270717	0.0841566	0.6654051	0.4857599	0.6457692	0.7485052	0.7228234	0.1926748	0.3896559	0.5111292	0.0117387	0.5488181
0.7111749	0.6422852	0.0290402	0.0221894	0.4073603	0.0987651	0.1557860	0.0722427	0.5095717	0.2351332	0.6038554	0.2040527	0.3726529	0.0472260	0.4375746	0.0173626	0.4163141	0.7235412	0.5475348	0.7023531	0.0569917	0.6249724	0.0732065	0.0855820	0.2300137	0.1860114	0.9044796	0.0761234	0.5712835	0.1590501	0.2953403	0.5941465	0.4461795	0.2948092	0.3716307	0.7360706	0.4504181	0.0779861	0.2692738	0.6586877	0.3165895	0.6559826	0.4650675	0.2170378	0.7577762	0.2457632	0.2975307	0.3403602	0.2295786	0.5054671	0.3821818	0.6292945	0.2438918	0.5553383	0.0110363	0.4481199	0.0368698	0.2635686	0.4329250	0.8138025	0.3089204	0.0618988	0.1166209	0.0588151	0.0609009	0.0831085	0.0588392	0.8270273	0.1898979	0.4054362	0.4415834	0.4614532	0.4829072	0.1150467	0.6544088	0.3249290	0.2120614	0.2692227	0.2477615	0.2123396	0.6514525	0.6902102	0.6707475	0.7669806	0.5955813	0.7112445	0.0916143	0.0423678	0.4746907	0.1674689	0.4225457	0.3377260	0.6953857	0.4153006	0.1812298	0.5793458	0.1709398	0.6815315	0.6242650	0.9194271	0.0068290	0.4065025	0.5351527	0.0222667	0.6453956	0.4002939	0.5620025	0.8075824	0.1999540	0.0081651	0.3723347	0.6935980	0.7328873	0.7096088	0.7293079	0.6220790	0.6063024	0.1132466	0.6691538	0.0656508	0.7371767	0.0000000	0.3598126	0.1040351	0.4874361	0.3605769	0.5194073	0.4620107	0.6022908	0.7963901	0.8531990	0.6051921	0.7208442	0.7252323	0.3939205	0.5815587	0.5945351	0.6398843	0.8158625	0.7889117	0.4457091	0.6787135	0.3453909	0.7122073	0.6898034	0.4763909	0.1267097	0.6468084	0.2767045	0.1029601	0.5047942	0.6717429	0.4758744	0.6761765	0.6920610	0.1491542	0.4227743	0.4935722	0.0520552	0.6252606
0.6145877	0.7370654	0.0153726	0.0286565	0.3127963	0.0268229	0.1695062	0.0880551	0.5726130	0.3093522	0.6804568	0.2600831	0.3030173	0.0618182	0.4297531	0.0232535	0.4011888	0.7574681	0.5710042	0.6456244	0.0268921	0.6245458	0.0157170	0.0924026	0.2646585	0.2189572	0.5789784	0.0999024	0.6505188	0.1497935	0.3370819	0.7153865	0.4581106	0.3303129	0.1725593	0.6096717	0.4458535	0.1228595	0.3084160	0.8697609	0.3708827	0.5904566	0.4178643	0.1636085	0.5923838	0.1932202	0.1921941	0.3437975	0.1657056	0.5012982	0.2825125	0.5675050	0.2812443	0.5915490	0.0137199	0.3445910	0.0607761	0.2319480	0.3787248	0.7078464	0.4115299	0.1281961	0.1116292	0.0948203	0.0369679	0.0310377	0.1099360	0.6581284	0.2125467	0.4868775	0.3949206	0.4060050	0.4192364	0.0808930	0.7100498	0.2994481	0.1708146	0.3245443	0.2293199	0.1865180	0.7237598	0.6417791	0.6885956	0.6741353	0.5832000	0.6499202	0.0792001	0.0699533	0.4993513	0.2145921	0.4530828	0.4107213	0.6765699	0.3547934	0.1543193	0.6897388	0.1749780	0.6235545	0.7655376	0.6791439	0.0107174	0.4846311	0.4436679	0.0372861	0.7133527	0.3328828	0.4947134	0.7921702	0.3675686	0.0074859	0.3779230	0.6456004	0.6774386	0.5674535	0.7285619	0.8018949	0.5476457	0.0804361	0.5947562	0.0319600	0.6864175	0.5986380	0.0000000	0.0682674	0.5131990	0.3599782	0.4414145	0.4969747	0.5515379	0.6469706	0.7405659	0.6325291	0.6400697	0.6374038	0.3364650	0.6883037	0.6084290	0.5390336	0.7286869	0.7099469	0.5283059	0.6731488	0.3183107	0.5448202	0.5716938	0.5233833	0.1283309	0.7401922	0.2506144	0.1161363	0.5769107	0.5431516	0.6500057	0.8207250	0.7537294	0.2168079	0.3846204	0.4825748	0.0284776	0.5260288
0.6646049	0.7195287	0.0501867	0.0117924	0.3268406	0.0593065	0.2016968	0.0984483	0.5564304	0.2970951	0.6642670	0.2747813	0.3640730	0.0779634	0.3742779	0.0225625	0.3982941	0.6098141	0.4937095	0.7933944	0.0414572	0.8491450	0.0235434	0.0969696	0.2546478	0.2378104	0.6885076	0.1027154	0.5042654	0.1314693	0.3582020	0.7016244	0.4410723	0.3444440	0.3121328	0.6794355	0.6334057	0.0963985	0.2494095	0.7501671	0.3282136	0.7831637	0.3441701	0.2005892	0.6791648	0.1958039	0.3097983	0.4032746	0.2076483	0.5141851	0.2392865	0.5293118	0.2300173	0.5829799	0.0102730	0.4071860	0.0783836	0.2059106	0.4376747	0.7516595	0.3005111	0.0862198	0.1008514	0.1461273	0.0229520	0.0514397	0.1168215	0.7006944	0.2656878	0.6242584	0.3943604	0.4018283	0.5278237	0.1286916	0.5265724	0.2100204	0.1786682	0.3195858	0.2916296	0.2550699	0.6647407	0.5924008	0.7497043	0.6630630	0.5262439	0.6473350	0.0567438	0.0577893	0.4332812	0.2643058	0.3985150	0.3344415	0.6572975	0.4220287	0.1098090	0.6894929	0.2330051	0.7533654	0.7158236	0.6591393	0.0134271	0.3381908	0.4158347	0.0403550	0.7108964	0.3492657	0.3480556	0.7048369	0.2125280	0.0193379	0.4148231	0.6585294	0.6945912	0.4702209	0.6411630	0.8359855	0.4776098	0.1049153	0.7071027	0.0535256	0.7613409	0.5541162	0.3153893	0.0000000	0.6184164	0.3662184	0.5718716	0.4294407	0.6335625	0.5780354	0.7594194	0.6655058	0.5822369	0.6927787	0.3771897	0.6413211	0.7313978	0.6275019	0.7085518	0.8050452	0.4618166	0.5866751	0.3006530	0.5533418	0.6880519	0.4847319	0.1491030	0.6616320	0.2513235	0.1023897	0.6224359	0.5706645	0.4156284	0.7514274	0.6007176	0.2293002	0.3257870	0.4447293	0.0224344	0.5698439
0.6774146	0.6710628	0.0418423	0.0375092	0.3535577	0.0734502	0.2449374	0.0805810	0.4839343	0.3484349	0.6243607	0.3005048	0.3144037	0.0584345	0.3526620	0.0151814	0.4336135	0.6280368	0.4517944	0.6337373	0.0491541	0.6954673	0.0109005	0.1008129	0.3152966	0.1969874	0.7361140	0.1497340	0.6528515	0.1487486	0.3433031	0.6366105	0.4082725	0.4341620	0.2587295	0.6367421	0.5755786	0.0735842	0.3046324	0.7325248	0.3100119	0.6605336	0.3932524	0.2138671	0.5740371	0.3272770	0.2904093	0.3096829	0.2158710	0.4971796	0.3593615	0.5539316	0.2030026	0.5222347	0.0059313	0.4276750	0.0487049	0.2251560	0.3646165	0.6595575	0.2603408	0.1299088	0.1383293	0.0953109	0.0506438	0.0360457	0.1563085	0.6223148	0.2036494	0.4605492	0.4151049	0.3839944	0.3182726	0.1129835	0.5489514	0.2756915	0.1728838	0.2968575	0.1618803	0.2030646	0.8499028	0.6873662	0.7160246	0.6569498	0.4461542	0.6469690	0.0771451	0.1377713	0.5016447	0.2197829	0.4246450	0.3376958	0.5831995	0.3276593	0.1129031	0.6367834	0.2132271	0.5099219	0.6231745	0.7843942	0.0106284	0.4030031	0.4402240	0.0293124	0.7436553	0.4202379	0.5510908	0.6342443	0.3476975	0.0211097	0.4422730	0.5877123	0.6774239	0.5475212	0.8339575	0.6592256	0.4573403	0.1158329	0.6671571	0.0541826	0.6827816	0.5913059	0.3464764	0.0731782	0.0000000	0.3891662	0.4656294	0.4779207	0.6471312	0.7206710	0.7113726	0.6404366	0.7077844	0.6312516	0.3702559	0.6082693	0.6088653	0.6143294	0.7481241	0.7353482	0.5515049	0.6933546	0.3878335	0.4879876	0.6536200	0.4397907	0.1305637	0.5296061	0.3530180	0.0932281	0.6187600	0.4664664	0.5683431	0.7768078	0.6730286	0.1791013	0.4369496	0.3331582	0.0340905	0.4577927
0.6328138	0.7703130	0.0477562	0.0209301	0.3481295	0.1023751	0.1215522	0.1007130	0.5052788	0.3218745	0.6566466	0.3530891	0.3488585	0.0644650	0.3237567	0.0258450	0.5004721	0.6792920	0.6162566	0.6680243	0.0567434	0.8401178	0.0325228	0.1218862	0.2625000	0.2040290	0.6262146	0.1539846	0.6016356	0.1512357	0.4077126	0.5796412	0.4593108	0.4649373	0.2555587	0.7094435	0.6610950	0.0968191	0.2977152	0.7418728	0.2917646	0.7151993	0.4081628	0.1912346	0.6205477	0.2161621	0.3336393	0.3794059	0.2635248	0.4805704	0.2613237	0.5402153	0.3045401	0.6149949	0.0170495	0.4602241	0.0462148	0.1931946	0.5167902	0.6429194	0.3146211	0.0704710	0.2146529	0.1059361	0.0264539	0.0432780	0.0889439	0.7080689	0.2196639	0.5079848	0.3852648	0.5542697	0.3514687	0.1083259	0.5021840	0.2895119	0.2086241	0.3351342	0.1974999	0.2532476	0.6629418	0.7907572	0.6331449	0.6020962	0.5349282	0.6019393	0.0964848	0.0596866	0.4592684	0.1762875	0.3349546	0.2890409	0.6037701	0.3433334	0.1434859	0.5854572	0.1770640	0.5691979	0.6418398	0.8414513	0.0453532	0.3993910	0.3253497	0.0189261	0.7442578	0.4136240	0.2996248	0.7520682	0.3060732	0.0242312	0.3634255	0.8410682	0.7333946	0.5296361	0.7199637	0.6235442	0.4874589	0.0995078	0.5675552	0.0682540	0.6228794	0.5820404	0.3039925	0.0736657	0.2386335	0.0000000	0.4110047	0.0538262	0.0261160	0.6400162	0.7106588	0.6045233	0.6465440	0.6093769	0.3937129	0.5234889	0.6699652	0.6831818	0.7262683	0.6307596	0.4886159	0.7456165	0.4080660	0.6117533	0.7345515	0.4263768	0.1077560	0.6483233	0.2047608	0.0881386	0.5649960	0.6316680	0.4975828	0.7043938	0.7459709	0.1514560	0.4442143	0.3540593	0.0218109	0.5406511
0.6143160	0.6478643	0.0220717	0.0458084	0.4721404	0.0863908	0.2755373	0.0890962	0.6263421	0.2596357	0.5695000	0.2840303	0.3142859	0.0380857	0.3257323	0.0677963	0.4681740	0.6201843	0.5107114	0.6325650	0.0401448	0.6244444	0.0163073	0.1274226	0.3427157	0.1913914	0.6133027	0.0815622	0.6627001	0.1528468	0.3305828	0.6838328	0.4093408	0.3717372	0.3716155	0.5933771	0.5079986	0.1191890	0.2797073	0.5502466	0.2383775	0.6277020	0.3512815	0.1326745	0.5771476	0.2104867	0.2817058	0.3881651	0.2570425	0.5450514	0.2905394	0.5319269	0.2777991	0.5141759	0.0153658	0.3392460	0.0747959	0.2036234	0.3846338	0.8523051	0.3613691	0.0726273	0.1539038	0.0670164	0.0285985	0.0461627	0.1084522	0.7003504	0.2339506	0.4644285	0.4831797	0.3539942	0.4354974	0.1282858	0.6073735	0.3647537	0.1244194	0.2301563	0.2327970	0.2227737	0.7771958	0.7925468	0.6660360	0.5067637	0.6165118	0.6011463	0.0531813	0.0941227	0.3807869	0.2680725	0.4550825	0.3641974	0.6502509	0.5051012	0.0800158	0.5893022	0.1425350	0.5845227	0.6664940	0.6761053	0.0122407	0.3977575	0.4665253	0.0193892	0.7179949	0.3833150	0.3724473	0.7162780	0.3831560	0.0247354	0.4590890	0.5311482	0.7669613	0.4915925	0.7965394	0.5785670	0.6241405	0.1146597	0.6130543	0.0452058	0.6405717	0.6183682	0.3808419	0.0626369	0.5616612	0.4168119	0.0000000	0.4065838	0.5402133	0.6308589	0.7053337	0.6328341	0.8002700	0.6203416	0.4857539	0.5934901	0.5493314	0.7183393	0.6138953	0.5015934	0.5294979	0.7931764	0.4658436	0.5668377	0.6894566	0.4057594	0.0965993	0.7035211	0.3056995	0.1103141	0.5869324	0.5179711	0.4971339	0.6256195	0.7217841	0.2046015	0.3241730	0.3641822	0.0169921	0.6815376
0.6580399	0.6108176	0.0451450	0.0175919	0.4146609	0.1241649	0.2168678	0.1072285	0.4768333	0.3960112	0.7223387	0.2940180	0.5304908	0.0551260	0.3091305	0.0179755	0.3737194	0.7285563	0.6108695	0.7072347	0.0720754	0.7415838	0.0502341	0.0993227	0.3005217	0.1888106	0.6377071	0.1005427	0.6503635	0.1324543	0.3748934	0.5955244	0.4466192	0.3301387	0.2645196	0.6441071	0.4587423	0.2308547	0.2252759	0.6358927	0.3018874	0.7871031	0.4537421	0.1878894	0.7518300	0.1308505	0.3387812	0.3573328	0.2056967	0.5859612	0.2578840	0.4751195	0.2000751	0.4987554	0.0117731	0.3949355	0.0527140	0.2728042	0.3734074	0.6058979	0.2602577	0.0940742	0.1853546	0.0960007	0.0318386	0.0547600	0.1527801	0.6698930	0.3004377	0.5583682	0.4408624	0.4144193	0.5278633	0.1734798	0.5953824	0.2593347	0.1908598	0.2716932	0.1725334	0.1825964	0.7445861	0.6776795	0.6337270	0.7921188	0.5638330	0.7648585	0.0479046	0.0530389	0.4990967	0.2879878	0.3542454	0.3891644	0.5728189	0.4254980	0.1884142	0.4923178	0.1911208	0.6234982	0.7480699	0.6652024	0.0222810	0.4228495	0.4090234	0.0334883	0.6779896	0.3295027	0.4273317	0.5719632	0.2171783	0.0195308	0.3757113	0.7794555	0.6550143	0.6074488	0.6483276	0.6159649	0.5227762	0.1000174	0.6507907	0.0291476	0.5945990	0.6789028	0.3066741	0.0741135	0.5151383	0.3718728	0.4966137	0.0000000	0.7420569	0.5381073	0.7458364	0.6171319	0.6356661	0.6425870	0.4275306	0.5849843	0.6567973	0.7149872	0.7192402	0.6429424	0.4775137	0.8690906	0.3110906	0.5526735	0.6868839	0.5128383	0.1320051	0.6818450	0.2393156	0.0680625	0.5788895	0.6063228	0.4566676	0.7693260	0.6287852	0.1515810	0.3230751	0.5156526	0.0154894	0.5504233
0.7690550	0.6109727	0.0374900	0.0675649	0.4092436	0.0926475	0.1379875	0.1056137	0.4333735	0.3166681	0.6128442	0.3789916	0.4211123	0.0634257	0.2853427	0.0176992	0.4063933	0.6294019	0.4532935	0.7286541	0.0593315	0.6098577	0.0151797	0.0906269	0.2372891	0.2004847	0.6721877	0.0659945	0.6026985	0.1381038	0.4989585	0.7537358	0.5042078	0.4027227	0.3115152	0.6038325	0.4663512	0.0968569	0.2561707	0.7624439	0.3249696	0.6761982	0.2810550	0.2033636	0.6769865	0.2119737	0.2337760	0.4126193	0.2661577	0.4476327	0.3021123	0.6575294	0.3157632	0.5574086	0.0111832	0.3784902	0.0742801	0.2189791	0.3241021	0.6888908	0.2169504	0.1458551	0.1676143	0.0597382	0.0311579	0.0287195	0.1272467	0.7481877	0.1933862	0.5936568	0.4691032	0.4215186	0.5057235	0.1278679	0.5989762	0.2753309	0.1614291	0.3168806	0.2097913	0.1575221	0.5973786	0.6170425	0.7188321	0.7357116	0.5366469	0.5363735	0.0775342	0.0337987	0.5057505	0.2536524	0.4683935	0.3504890	0.7830055	0.4216842	0.1430656	0.7189737	0.2028459	0.7577747	0.6586685	0.7174817	0.0116811	0.4036684	0.4994983	0.0297566	0.5898377	0.4108748	0.5672905	0.5403699	0.1806393	0.0074890	0.3128558	0.7332888	0.7159007	0.6201241	0.8321160	0.5910315	0.5650215	0.1462521	0.5949269	0.0408940	0.6726465	0.5568182	0.3540626	0.0626667	0.5592143	0.3921346	0.5967922	0.4461278	0.0000000	0.5988685	0.6774230	0.6788870	0.7095647	0.8106393	0.3822352	0.6240545	0.5825431	0.6449182	0.7876886	0.6098526	0.4086007	0.7160431	0.3162060	0.5412513	0.7112224	0.5788429	0.1096763	0.4999200	0.3935462	0.0699301	0.5610766	0.5229820	0.5474979	0.7794840	0.6624613	0.1396899	0.4059135	0.5387467	0.0257195	0.6151656
0.7113997	0.7078601	0.0321738	0.0236334	0.4362194	0.0684674	0.1671801	0.1454537	0.5448096	0.3336110	0.7635920	0.3385565	0.3566400	0.0983210	0.3901353	0.0124454	0.4407437	0.5906242	0.5756174	0.6796319	0.1016063	0.8025521	0.0167139	0.0786900	0.4065023	0.2509630	0.6976419	0.0947319	0.6166369	0.1250848	0.4147088	0.6522852	0.5395084	0.3796226	0.2358118	0.8542817	0.5840945	0.0735632	0.2483771	0.7298931	0.3221920	0.6338006	0.3819347	0.2434456	0.7272006	0.2416778	0.1915937	0.3567913	0.2564186	0.5247708	0.2642402	0.5468410	0.2998650	0.6542044	0.0125530	0.3778681	0.0602424	0.2082929	0.4035691	0.7973222	0.3303153	0.0796496	0.1138795	0.1033808	0.0565183	0.0407457	0.0606473	0.7178592	0.2737740	0.4046611	0.2672955	0.4074510	0.4185058	0.0764130	0.5720144	0.2674841	0.1064610	0.2124074	0.1554142	0.1873855	0.6829222	0.7224458	0.7084811	0.6757783	0.5514574	0.6063644	0.1317394	0.0888695	0.4660815	0.1873270	0.3864966	0.3964316	0.5893163	0.4604509	0.1790582	0.6959403	0.2028048	0.5970729	0.5531255	0.6967250	0.0064640	0.5646479	0.4895815	0.0160861	0.9442446	0.3183670	0.4637532	0.6592069	0.2663158	0.0254773	0.4122901	0.8576887	0.6528403	0.6262621	0.9096101	0.4849085	0.6481345	0.1157191	0.6593583	0.0329273	0.7754131	0.5072040	0.2899518	0.1109940	0.6171057	0.4544513	0.5268279	0.5444694	0.7543101	0.0000000	0.7693725	0.6043440	0.6531620	0.8069458	0.3975693	0.5997963	0.6524609	0.6582466	0.7116421	0.7609626	0.4752662	0.7449913	0.3404967	0.5868690	0.7678702	0.5285448	0.1520711	0.6200663	0.3174596	0.1306837	0.8062547	0.5986934	0.4957390	0.5880010	0.6692443	0.2552227	0.3948341	0.3456447	0.0173546	0.6980567
0.6908902	0.6591426	0.0418501	0.0160870	0.3299590	0.0942845	0.1859987	0.0893855	0.4761591	0.3130288	0.6890764	0.3066633	0.3797300	0.0766900	0.4078463	0.0192200	0.4149633	0.6929406	0.6075213	0.7961450	0.0719789	0.7576076	0.0444764	0.0919442	0.2341639	0.2067828	0.5819848	0.1032535	0.5848776	0.1584079	0.3212883	0.6742765	0.3554825	0.3217578	0.3225210	0.7600379	0.6286076	0.1114567	0.3072223	0.8229804	0.3029302	0.6487465	0.4625853	0.2348949	0.6524547	0.2439974	0.3061230	0.3804372	0.2245942	0.6186652	0.2456537	0.5594553	0.2285332	0.5965556	0.0092268	0.5414244	0.0422488	0.2030753	0.3520131	0.6376160	0.3157730	0.0639179	0.1660414	0.1163116	0.0429217	0.0569421	0.1454905	0.5896129	0.4182012	0.4548759	0.3629923	0.3683838	0.4190899	0.0783841	0.6334315	0.3101086	0.1805934	0.2194298	0.2388874	0.1465091	0.7336446	0.8472754	0.7647561	0.6381244	0.5581585	0.6754238	0.0638015	0.0402833	0.5606744	0.2324473	0.5142459	0.4057228	0.6341059	0.4228389	0.1381918	0.6478435	0.1693595	0.6796051	0.7515349	0.6001107	0.0149180	0.4476298	0.3334506	0.0229364	0.7386764	0.3359814	0.4090921	0.5926021	0.2823492	0.0226506	0.4052347	0.6890782	0.6455334	0.5138956	0.7456921	0.5937483	0.5403632	0.0544093	0.7156098	0.0533113	0.6399651	0.5839626	0.3670655	0.0870400	0.5412297	0.3825673	0.3988352	0.4953066	0.6956838	0.6036891	0.0000000	0.5877988	0.5933827	0.6327828	0.3970817	0.6595857	0.5789419	0.6291547	0.6972083	0.6741449	0.4536248	0.6706782	0.3199628	0.5671989	0.6196935	0.5515542	0.1378116	0.6647150	0.3189383	0.1179287	0.5870912	0.6546500	0.5950170	0.5941850	0.6681785	0.1326150	0.3973112	0.4040201	0.0203762	0.6976708
0.7416457	0.4939266	0.0189156	0.0254014	0.3886741	0.1032028	0.2353759	0.0825613	0.4804766	0.4289450	0.6651701	0.2712748	0.4798873	0.0822366	0.2892638	0.0618629	0.5036803	0.6831500	0.4850593	0.7526526	0.0402963	0.7028226	0.0104245	0.0620534	0.2788058	0.1848852	0.6238192	0.1492158	0.5723460	0.1628644	0.3227918	0.6000949	0.3948007	0.3103943	0.2873626	0.7387074	0.6393328	0.0905523	0.2323419	0.6350635	0.2643297	0.6226200	0.3756433	0.2365179	0.6671875	0.3504138	0.3471451	0.3075357	0.2891632	0.4890609	0.3150061	0.6231777	0.2362224	0.6314263	0.0088095	0.3721003	0.0744247	0.1945180	0.4909051	0.7798336	0.3198797	0.1021459	0.1341218	0.1021178	0.0287290	0.0439938	0.1183507	0.7989424	0.2421517	0.5124408	0.4961660	0.4859762	0.3423364	0.1170228	0.5770077	0.3075927	0.2356194	0.4207510	0.2184968	0.1717956	0.6590077	0.6787591	0.6736823	0.6176903	0.5349382	0.6487805	0.0558670	0.0737955	0.4344489	0.3186982	0.4518933	0.3926676	0.7328795	0.3419392	0.1948118	0.6560687	0.2029153	0.6465568	0.6839935	0.6990980	0.0142981	0.3928721	0.2858973	0.0227133	0.6387943	0.3411195	0.3632341	0.6549000	0.2887030	0.0065701	0.3506378	0.7472381	0.6180689	0.6470103	0.6728395	0.5724638	0.4813327	0.0784413	0.5766143	0.0546153	0.7230668	0.5264693	0.4271752	0.0630965	0.5471899	0.3634884	0.5655682	0.3762835	0.6309201	0.5712884	0.3974150	0.0000000	0.4524673	0.0248152	0.0028575	0.3129574	0.3831823	0.5233512	0.6575418	0.6312490	0.4902797	0.6767796	0.3534527	0.7078646	0.7090360	0.4101359	0.1140516	0.6925661	0.2393904	0.0989555	0.5484418	0.5442625	0.4333449	0.7224662	0.7566219	0.2241549	0.3288962	0.3681601	0.0127248	0.4436268
0.6348815	0.7617753	0.0177203	0.0352515	0.3981053	0.0826399	0.2300330	0.0886645	0.5509573	0.3145288	0.7358891	0.2712163	0.4033064	0.1169257	0.3268867	0.0261071	0.4134814	0.7084035	0.5436802	0.7554410	0.0397412	0.6522201	0.0123228	0.0847889	0.3140363	0.1481796	0.6658558	0.1246103	0.8005793	0.2044029	0.3317287	0.7300808	0.4491972	0.4091817	0.2895572	0.5401812	0.5050391	0.1609223	0.2546839	0.5921687	0.3356547	0.6654023	0.3004432	0.2382461	0.5826995	0.3077305	0.2972473	0.3947345	0.2738091	0.5910832	0.2675412	0.5913697	0.2437562	0.5352422	0.0129231	0.4096783	0.0836160	0.2453101	0.3624118	0.6426255	0.4293871	0.0809568	0.1294731	0.0733669	0.0250927	0.0713502	0.1124597	0.7511210	0.2533224	0.5841573	0.3934455	0.4344731	0.3944217	0.1073623	0.6100217	0.2436699	0.1393031	0.1803009	0.1674672	0.1895829	0.6480923	0.7511617	0.6669766	0.6291323	0.5317163	0.5924743	0.0427847	0.0664085	0.4652051	0.3153007	0.3375739	0.4268339	0.6261963	0.4166561	0.1357233	0.5999930	0.1267262	0.7011608	0.6419281	0.6613649	0.0299734	0.3613789	0.3893913	0.0349920	0.7431476	0.3178157	0.4423445	0.6569675	0.1989271	0.0166107	0.3292938	0.7583345	0.6847623	0.5239659	0.6820935	0.6371136	0.6129142	0.1032375	0.7041944	0.0284580	0.7367256	0.5472060	0.3340642	0.0704166	0.6787619	0.3171922	0.6184125	0.4704480	0.5402583	0.5819054	0.6672624	0.5667490	0.0000000	0.7498299	0.3821018	0.5228862	0.4799396	0.6394527	0.7803189	0.5602124	0.5016926	0.7037260	0.2763455	0.5120247	0.8027484	0.4584116	0.1255742	0.7685866	0.3281758	0.1284731	0.5783791	0.5848462	0.4125966	0.6501709	0.6896533	0.1886918	0.3440934	0.4552336	0.0176316	0.5712570
