G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160
0.6420757	0.6921342	0.0100902	0.0009178	0.2520097	0.0422355	0.1384328	0.0915551	0.5766995	0.3576519	0.7559471	0.1690492	0.3036930	0.1592795	0.3705517	0.0275903	0.5293639	0.6638143	0.2883593	0.4443547	0.0365858	0.7251937	0.0000210	0.0724011	0.2863318	0.0670908	0.6005485	0.1163419	0.6258323	0.1327169	0.3075993	0.6281602	0.4128204	0.1161259	0.2770245	0.4950121	0.3956946	0.0832008	0.4416773	0.7488181	0.2497955	0.6354995	0.3423244	0.0877297	0.6022428	0.3474896	0.3861644	0.2814447	0.2033338	0.4173023	0.4986417	0.5662505	0.1187059	0.5531315	0.1120693	0.2723828	0.0365126	0.2219750	0.3896906	0.6669478	0.1779175	0.1038565	0.1935754	0.0779492	0.0403786	0.1387633	0.0226848	0.6671793	0.1378451	0.2703912	0.4465324	0.3919147	0.3486096	0.1300633	0.4871942	0.2175748	0.0908740	0.3614661	0.1639804	0.4055914	0.7394752	0.7367941	0.6429002	0.7715351	0.4986858	0.7312383	0.0878565	0.0179009	0.3523480	0.2457067	0.4556127	0.4476447	0.6825973	0.3090792	0.0315596	0.5646634	0.1555979	0.6515924	0.8026460	0.6001297	0.0249951	0.4542704	0.2123848	0.0019493	0.7477122	0.2666714	0.3605666	0.5290896	0.3530350	0.0305264	0.3047657	0.7173757	0.5992662	0.5085258	0.7171824	0.5589041	0.5713051	0.1240355	0.6676948	0.0483850	0.6520955	0.5699661	0.3154645	0.0001002	0.4765351	0.3963969	0.4677702	0.2859249	0.6859812	0.4936398	0.6762061	0.5231435	0.5971981	0.6429345	0.5455062	0.6747112	0.6914440	0.6526014	0.6750034	0.6687822	0.5011501	0.6641103	0.1067580	0.4770245	0.8330076	0.5193425	0.3938011	0.5917128	0.3228898	0.1266761	0.4771297	0.4949677	0.5743666	0.7716996	0.6698352	0.1399221	0.3604870	0.4562034	0.1707399	0.5188028
0.6483622	0.4030294	0.1292672	0.0001427	0.4478207	0.1483540	0.2388989	0.2021676	0.4960072	0.5192558	0.4217574	0.4322211	0.6220764	0.0640013	0.4710895	0.0045094	0.4072474	0.5920244	0.6754767	0.6722742	0.0348090	0.6541889	0.0507082	0.1027650	0.1967311	0.2598712	0.7595166	0.0628423	0.4957292	0.0009558	0.2034044	0.6793897	0.3937898	0.3270684	0.2229606	0.5710044	0.5298111	0.0691599	0.2913733	0.5120920	0.5292981	0.6381323	0.4078347	0.0374449	0.6969658	0.2667004	0.4589048	0.3096903	0.2587096	0.4304878	0.3753758	0.6754427	0.2968533	0.3762848	0.0730306	0.5085897	0.0140839	0.0315680	0.1658615	0.6823567	0.3354311	0.2595086	0.1484642	0.3851487	0.0005052	0.0029246	0.1906192	0.7093864	0.3077571	0.6998296	0.3945039	0.4631205	0.4685023	0.2829590	0.5661651	0.2921584	0.1395218	0.2295459	0.2022238	0.1200713	0.6470618	0.6060717	0.6945673	0.7954293	0.5377110	0.6613566	0.0054180	0.0042833	0.5543648	0.1886109	0.4006946	0.4082991	0.6296950	0.4322434	0.0417934	0.5756380	0.1351063	0.6967235	0.6592542	0.5771754	0.0155640	0.4371969	0.4184626	0.0232373	0.6238213	0.5496699	0.5439352	0.4994876	0.2557018	0.0143071	0.5386438	0.7060449	0.6161434	0.6630527	0.5941461	0.6744463	0.5415358	0.0991570	0.5997527	0.0014318	0.7724146	0.5979308	0.3269770	0.0858500	0.6019492	0.4032903	0.5915080	0.4483272	0.6565077	0.6674349	0.6573443	0.8161032	0.6202768	0.6678165	0.4099435	0.6181065	0.5736232	0.5949758	0.6990294	0.5984343	0.5292457	0.5976885	0.2266678	0.5442032	0.5972099	0.3693975	0.1924010	0.7116230	0.3341189	0.2389189	0.6032701	0.6307325	0.5911519	0.6648228	0.6686712	0.3829534	0.4488607	0.4690671	0.0001220	0.3863883
0.6265206	0.6254900	0.0218785	0.0175857	0.3741406	0.0742787	0.2042151	0.0087230	0.4923128	0.1968526	0.5220399	0.3087780	0.4665242	0.2071303	0.4550326	0.0050439	0.4143315	0.6103197	0.7554410	0.7083819	0.0380430	0.7162376	0.0466202	0.0101027	0.1952669	0.3384178	0.7710620	0.0769843	0.5507021	0.0660241	0.3387157	0.6219807	0.4260742	0.3760463	0.3102230	0.5999199	0.4990572	0.0709096	0.3220654	0.5870351	0.5726702	0.6163346	0.4542094	0.3076954	0.7651264	0.2341776	0.5158407	0.4550145	0.2085915	0.3881682	0.1835564	0.1963214	0.2456379	0.6840247	0.0564951	0.7811051	0.0938297	0.1832385	0.4385023	0.6998611	0.3141811	0.0532601	0.0763579	0.0685161	0.0827662	0.0510813	0.0096169	0.7986870	0.2879588	0.5863087	0.1197273	0.4529471	0.4008475	0.0186366	0.6964469	0.0001718	0.1660459	0.1085495	0.2338402	0.4081531	0.5198546	0.7168629	0.6878273	0.7209183	0.4857680	0.6808728	0.0017911	0.0310640	0.6265308	0.1445861	0.3957995	0.3943845	0.7379883	0.3777448	0.1231121	0.7404724	0.1228805	0.7135585	0.7100008	0.6749762	0.0010552	0.5350042	0.4676668	0.0000798	0.6816545	0.3986997	0.5484233	0.6211075	0.2354914	0.0042864	0.3504756	0.6218008	0.6963728	0.5565087	0.6460485	0.6428594	0.4872935	0.0715357	0.6000087	0.0263650	0.7203254	0.6758352	0.1958164	0.0001133	0.6184715	0.4252879	0.6382925	0.5099636	0.6912581	0.6703280	0.6670749	0.6387617	0.6474889	0.6128250	0.4756684	0.6782839	0.5906172	0.6832203	0.6637837	0.6208823	0.5436636	0.6230646	0.1804435	0.8767109	0.6067039	0.6472216	0.3881562	0.7365116	0.3050413	0.1055257	0.5970092	0.5346887	0.6413628	0.5900391	0.6318889	0.1623843	0.5299647	0.5360695	0.3295469	0.5444508
0.6485384	0.5983836	0.0194666	0.0016844	0.1508070	0.0134857	0.2955665	0.0174396	0.5052390	0.1523752	0.6778570	0.2335030	0.2030657	0.2415861	0.3038214	0.0025994	0.3114425	0.5751365	0.4855229	0.7258978	0.0523476	0.6898395	0.0414852	0.0631035	0.0017749	0.0549723	0.6807152	0.1441787	0.5185756	0.0041021	0.4072820	0.6200907	0.4767927	0.1863825	0.3362716	0.4705788	0.4662927	0.1148913	0.0584502	0.6169538	0.3834676	0.6328912	0.3365384	0.4422468	0.6295052	0.1701765	0.4411075	0.3736360	0.2346974	0.3768871	0.2022977	0.5334889	0.1467684	0.6101689	0.0000431	0.3658953	0.0171632	0.2165232	0.3499147	0.5136754	0.2954548	0.1408545	0.0538562	0.0790481	0.0003098	0.0009481	0.1165001	0.3594485	0.1720241	0.5342219	0.3416548	0.4631608	0.4307235	0.0501192	0.6555309	0.1500030	0.0911738	0.2365273	0.2274263	0.2747542	0.5158815	0.6829439	0.7562880	0.7104607	0.4888121	0.6389824	0.0585828	0.0112869	0.4732181	0.1996222	0.3664516	0.4464345	0.7600021	0.3853825	0.0415546	0.6542552	0.0788343	0.5651216	0.6636079	0.7105058	0.0076480	0.4978410	0.4472028	0.0287351	0.7090508	0.3920689	0.4878468	0.6563456	0.3224562	0.0170804	0.3758547	0.6789547	0.7099985	0.4716979	0.7162629	0.6951344	0.4638877	0.1625548	0.7986615	0.0504637	0.7147714	0.5452107	0.1519388	0.0713424	0.6463373	0.4134254	0.4774955	0.5125121	0.6047441	0.6494842	0.7258108	0.6048367	0.8910911	0.6816004	0.3535029	0.7190520	0.5170526	0.5852508	0.6233150	0.7222194	0.5524141	0.6072582	0.4733467	0.4638725	0.6636366	0.4664108	0.0922953	0.5602284	0.5072152	0.1018424	0.4703362	0.4716173	0.5137788	0.6954745	0.5771244	0.4443138	0.4158560	0.3837804	0.0729519	0.5936437
0.6324062	0.6756248	0.0409586	0.0000346	0.2244754	0.0850527	0.1140386	0.0781876	0.6039797	0.3919056	0.5471468	0.1509011	0.1667351	0.0146585	0.5125093	0.0003717	0.3607406	0.6099868	0.7865667	0.6773012	0.0599895	0.6253079	0.0004518	0.0389989	0.2019453	0.1538071	0.7022552	0.1250257	0.4474719	0.1086187	0.2843121	0.7034019	0.4734957	0.5084389	0.3783651	0.4216206	0.5523476	0.0024109	0.2862368	0.5832179	0.3982334	0.6168714	0.3245712	0.0307495	0.6821189	0.2293900	0.1578198	0.4937414	0.3773961	0.5924943	0.3689324	0.5943118	0.2049409	0.5501007	0.0008124	0.4220353	0.1387462	0.0509054	0.2261904	0.7065685	0.3870358	0.0294157	0.1342240	0.0668498	0.0017122	0.0473329	0.0136264	0.7288620	0.2220750	0.4833681	0.4998844	0.4880921	0.4714507	0.1517470	0.6046008	0.0007310	0.2570759	0.2086851	0.2055928	0.3652558	0.7033350	0.6063396	0.6462359	0.6956804	0.4524934	0.5317601	0.0166337	0.0461704	0.6430266	0.2760655	0.3464322	0.3288479	0.4502654	0.5164846	0.0811525	0.5518954	0.1938069	0.6383996	0.5704252	0.6279799	0.0140057	0.2905505	0.3245470	0.0184397	0.7076037	0.4042355	0.3874872	0.6764546	0.2194291	0.0015102	0.3892925	0.5952606	0.6972025	0.4622292	0.7699893	0.5951000	0.5728156	0.1289514	0.6689195	0.0027613	0.7297913	0.5819740	0.2802269	0.1119353	0.6186089	0.2790794	0.5099616	0.2853600	0.5567514	0.5509948	0.6650479	0.7434735	0.6888953	0.6337791	0.3358635	0.5211271	0.6590815	0.5561195	0.6700551	0.6415433	0.5819333	0.5638969	0.4748843	0.6024210	0.6347417	0.4595611	0.1445428	0.7200705	0.2358999	0.1899767	0.6470885	0.5865816	0.5269811	0.7127896	0.7366479	0.2254013	0.2437201	0.4067907	0.0036935	0.6388128
0.4967570	0.6691429	0.0759794	0.0000270	0.2179809	0.0364180	0.1648675	0.0348633	0.4853783	0.2213852	0.7542245	0.3417963	0.3490748	0.4034942	0.2089588	0.0078374	0.5905392	0.3774126	0.5121879	0.6446340	0.0428094	0.5909898	0.0017383	0.0208742	0.1769806	0.2642981	0.6907442	0.1396517	0.6160939	0.0558612	0.5131746	0.2169323	0.4170274	0.4159360	0.5994794	0.5932291	0.4446524	0.0265502	0.1159197	0.6811958	0.5553288	0.6541752	0.4679892	0.2176341	0.6158095	0.1471713	0.0557981	0.3102224	0.3490865	0.5051156	0.1025797	0.3629469	0.2982929	0.6635554	0.1562471	0.5011208	0.0066922	0.2180858	0.6386029	0.6671018	0.2480881	0.1111070	0.0968020	0.0429460	0.0626125	0.0012756	0.0290424	0.7192251	0.2185448	0.6620255	0.1319474	0.4285869	0.3619980	0.1053164	0.6903098	0.2239403	0.1061283	0.3011334	0.2000416	0.1701271	0.5803943	0.6952640	0.8241454	0.6062242	0.4206709	0.5635737	0.0840573	0.0470888	0.4969725	0.2363633	0.2969048	0.3510973	0.6381678	0.5047940	0.0576230	0.6250785	0.1363789	0.7210121	0.6931895	0.6563696	0.0170768	0.4657236	0.4563617	0.0000627	0.8388511	0.3470567	0.3894548	0.6684327	0.2505422	0.0029266	0.3623795	0.7373595	0.7041636	0.5609930	0.9225162	0.6681654	0.6893567	0.1068206	0.6121577	0.0380849	0.7387190	0.4982502	0.1804333	0.0941757	0.6054610	0.5010716	0.5463260	0.4686725	0.5632085	0.6461497	0.7261482	0.5205062	0.5263381	0.7203386	0.5058111	0.5485134	0.6891359	0.5620396	0.5605017	0.5134487	0.5468870	0.6007740	0.3109690	0.5982640	0.6134068	0.4745154	0.0929380	0.8167617	0.2563379	0.0803693	0.5026679	0.6574940	0.4855679	0.8215573	0.6416511	0.1652148	0.5574494	0.2783626	0.0514326	0.4184191
0.6065338	0.7293806	0.0093613	0.0252369	0.4005003	0.0885325	0.1751025	0.0372143	0.6202292	0.3431275	0.5128929	0.4118438	0.4770209	0.0126958	0.2383565	0.0228733	0.4125423	0.6784822	0.4650903	0.6941668	0.0692107	0.8231496	0.0255033	0.3078951	0.0655939	0.3110369	0.6262901	0.0347008	0.7197718	0.0899470	0.2514750	0.4681354	0.5700542	0.3235480	0.2932567	0.7410964	0.3618142	0.0299052	0.1547083	0.4146508	0.5920657	0.6041609	0.3320161	0.3711179	0.7034318	0.1296913	0.1159614	0.4892925	0.3204186	0.3248923	0.1425431	0.6584248	0.2488067	0.6284896	0.0002069	0.4678770	0.2950260	0.0001095	0.4722532	0.4735292	0.3381387	0.0723202	0.0007058	0.0819334	0.0078134	0.0610234	0.1478386	0.6825089	0.1736912	0.5756627	0.3916718	0.3460580	0.4833835	0.3556813	0.5803713	0.2654938	0.1049848	0.2450855	0.1141693	0.0528562	0.5526927	0.6376146	0.7046051	0.5839626	0.7220227	0.6517805	0.0727179	0.0090506	0.4949410	0.2386679	0.5091973	0.4006583	0.6771746	0.3762701	0.1238254	0.6439303	0.1620060	0.6701721	0.5501378	0.6364255	0.0043046	0.4897241	0.5375597	0.0021888	0.8145029	0.4005021	0.4975009	0.7370933	0.2646481	0.0531607	0.4726913	0.5764084	0.7168579	0.5168733	0.7127777	0.5241997	0.5373425	0.0275221	0.7011544	0.0001565	0.6011908	0.5964565	0.3597721	0.0020942	0.6309714	0.4080813	0.5798280	0.3946624	0.6949800	0.5917246	0.6219496	0.6631943	0.6212998	0.6534160	0.4441167	0.6224929	0.5548322	0.5109280	0.6536468	0.6163669	0.4675588	0.6260442	0.0587835	0.4968396	0.7157855	0.4499891	0.3790616	0.6722281	0.1512604	0.3460040	0.5305907	0.5090690	0.5275053	0.6959063	0.6834368	0.1263903	0.4733963	0.4926943	0.0007950	0.4033090
0.4880030	0.6459469	0.0156973	0.0000947	0.3761891	0.0556038	0.1782504	0.0194478	0.6080868	0.3119826	0.6670835	0.2502174	0.5049325	0.1682885	0.6060715	0.0306054	0.6357076	0.6150989	0.7146738	0.5441265	0.0115262	0.6494672	0.0242939	0.0067444	0.1404968	0.0144602	0.7800280	0.0950679	0.6782777	0.0003967	0.3331898	0.5720405	0.4161630	0.3070753	0.2064898	0.4481917	0.5560404	0.0457154	0.2898868	0.4788184	0.3792679	0.5348461	0.3871448	0.2309198	0.6344817	0.2730770	0.2662981	0.6095880	0.2643837	0.5994091	0.3307801	0.5097551	0.3201263	0.5935340	0.0003341	0.3938248	0.0444247	0.0848871	0.4146502	0.5544676	0.3376360	0.0616801	0.1723633	0.1119280	0.0532742	0.2736822	0.0515544	0.3733924	0.0157706	0.1997926	0.3644777	0.4992376	0.4451846	0.3490511	0.6590488	0.2226780	0.0386423	0.3161493	0.1775424	0.2203460	0.5992602	0.7223378	0.5698992	0.6980894	0.4844342	0.5583262	0.0022751	0.0049658	0.5519602	0.2586960	0.4987969	0.3901239	0.5958851	0.3940420	0.1386400	0.6494489	0.1775025	0.6151557	0.7247699	0.6669558	0.0142712	0.3907262	0.3806844	0.0469422	0.7159740	0.3232443	0.4182869	0.5633086	0.2306830	0.0374346	0.3190896	0.6835692	0.7396665	0.7139831	0.7208396	0.6424641	0.6008215	0.0543031	0.6244551	0.0008909	0.6255680	0.5192407	0.3130704	0.0864212	0.5817442	0.4380861	0.5367600	0.6321786	0.6132625	0.5989123	0.7406941	0.6341928	0.7017064	0.5889247	0.3158061	0.5667972	0.6551004	0.7655587	0.6655599	0.6379368	0.4338151	0.5889024	0.4258350	0.5903875	0.5618604	0.4401597	0.3924780	0.6394272	0.3406277	0.2178454	0.5878710	0.5329859	0.5000087	0.7260223	0.6089989	0.4920572	0.6670891	0.2697389	0.0171291	0.4279106
0.7190170	0.7619177	0.0092892	0.0034829	0.1320068	0.0556020	0.1642347	0.0114280	0.6295552	0.3356641	0.5344265	0.3089127	0.2826782	0.0037239	0.5767308	0.0021622	0.5643201	0.3856129	0.4334251	0.6565264	0.0586477	0.7599001	0.0154740	0.2642318	0.0084144	0.2923567	0.6480312	0.1311998	0.5471339	0.1803933	0.5458594	0.3245961	0.3428907	0.3007219	0.3023423	0.4023227	0.3098706	0.1484029	0.4257059	0.4375865	0.5767754	0.5389142	0.5372866	0.2047583	0.8009162	0.2996574	0.3088912	0.5610527	0.3778394	0.5904653	0.4085894	0.5969134	0.2420832	0.6277408	0.0001416	0.1900829	0.2857066	0.0002563	0.4658232	0.4325827	0.4105601	0.0738004	0.1118789	0.0942960	0.0428059	0.2525500	0.0420230	0.5695851	0.0003939	0.4300241	0.2622169	0.3345420	0.4911008	0.2531973	0.4202948	0.0007562	0.0464348	0.1323319	0.1587291	0.2852788	0.6000790	0.5912295	0.7283898	0.8002428	0.4616585	0.7256656	0.0070096	0.0415545	0.5799744	0.2279276	0.4517152	0.3924229	0.7087675	0.5088256	0.0481166	0.6820492	0.2081361	0.5962591	0.5869494	0.7301592	0.0113487	0.4007462	0.4387832	0.0230988	0.6828633	0.3710563	0.4809814	0.6253814	0.2647230	0.0272103	0.3139138	0.6272994	0.7155992	0.5934569	0.6694637	0.5859823	0.5144620	0.0797098	0.6618544	0.0643438	0.5662555	0.5564735	0.2222441	0.0820238	0.6626914	0.4287381	0.4419808	0.3728075	0.6492950	0.5958039	0.6014577	0.5767170	0.5543139	0.7096751	0.3695963	0.6019715	0.7063769	0.5652678	0.6958457	0.6489767	0.5201122	0.6685289	0.2617122	0.5469030	0.6490803	0.4703845	0.1968353	0.6240046	0.2938302	0.2611496	0.6306318	0.6973005	0.6706149	0.8850138	0.8861690	0.0996525	0.4870671	0.4005679	0.0738860	0.4676687
0.5653416	0.7101969	0.0074611	0.0004770	0.3299973	0.0989332	0.1869140	0.0662065	0.5834300	0.3127721	0.6782096	0.2307671	0.4288479	0.1673986	0.5308159	0.0261676	0.5876890	0.6425650	0.1993744	0.5954398	0.0513724	0.7662530	0.0000100	0.3482448	0.0036904	0.2159288	0.7039011	0.1454848	0.7002125	0.1177911	0.1506744	0.6386866	0.2489600	0.4409172	0.5172560	0.8438008	0.4920933	0.0008204	0.3002080	0.7037813	0.1186292	0.6634328	0.4560392	0.1201077	0.6072956	0.2544684	0.1131931	0.6073471	0.3071311	0.4206790	0.1355096	0.5601256	0.1741952	0.6434145	0.1702787	0.5215144	0.2468809	0.2044185	0.6077270	0.6721928	0.4575084	0.0693633	0.0105585	0.0428200	0.0012085	0.0011501	0.1530795	0.6887609	0.2700400	0.7345638	0.3946878	0.0772043	0.3857808	0.1957954	0.4430048	0.2836741	0.1643111	0.1873170	0.2307491	0.3218433	0.4329784	0.6514067	0.5580301	0.7094130	0.4570350	0.6230473	0.0267928	0.0062860	0.6330944	0.1839871	0.3680545	0.5140206	0.7020107	0.4269471	0.0521803	0.7157918	0.0876914	0.6814196	0.6491578	0.5486631	0.0083454	0.5008762	0.3813957	0.0002903	0.6104184	0.4410155	0.4291196	0.6087035	0.2306408	0.0158770	0.4564004	0.5784110	0.6348248	0.6264029	0.7027290	0.7388451	0.5085340	0.0008077	0.7023567	0.0375645	0.5910369	0.5522572	0.2878408	0.0003144	0.7537661	0.4690204	0.4513759	0.5410961	0.7044900	0.4936616	0.6772624	0.6603034	0.6050000	0.6692581	0.4104993	0.6531094	0.6891331	0.5612139	0.6601469	0.6552470	0.5396471	0.7092439	0.1798640	0.4751213	0.7279444	0.4596740	0.0889807	0.7259387	0.3737500	0.0628232	0.6559409	0.6065261	0.6198374	0.7414974	0.7513702	0.2205807	0.3890041	0.4537929	0.3613952	0.4867628
0.6641396	0.4911858	0.0534768	0.0004305	0.3813087	0.0620731	0.2603733	0.1203132	0.5260573	0.4153038	0.4950293	0.2959236	0.3192187	0.3046871	0.7296313	0.0009096	0.3399195	0.6351578	0.4658167	0.6591470	0.0468514	0.7416664	0.0257160	0.1103852	0.2805577	0.6202660	0.7905631	0.0892342	0.6743759	0.1560927	0.6954631	0.7478683	0.3294082	0.5029255	0.2803204	0.5512258	0.5265853	0.0186656	0.1669769	0.6496072	0.6029051	0.6201217	0.3638411	0.1620918	0.5242648	0.2375315	0.3369056	0.2127889	0.1839378	0.5592537	0.3909325	0.2483581	0.0785310	0.5415181	0.1626040	0.5735460	0.2582937	0.1992624	0.2477857	0.7971879	0.2431286	0.1672360	0.1681786	0.2745109	0.0356017	0.1009931	0.2498403	0.4408364	0.1266233	0.4628372	0.3868182	0.3819658	0.3710706	0.2752998	0.5590004	0.3235483	0.1716700	0.1584588	0.0524660	0.0217914	0.9596234	0.7155718	0.7122428	0.6899251	0.5026464	0.5080947	0.0850339	0.0568136	0.3875228	0.2202289	0.3566214	0.3778265	0.7615468	0.2918115	0.0529604	0.5979959	0.0974964	0.5003100	0.7171757	0.6410261	0.0306937	0.3998122	0.2207532	0.0000038	0.6144112	0.2808069	0.3709975	0.6213057	0.3192514	0.0242546	0.3471596	0.6421184	0.7355426	0.5729007	0.8709644	0.7484114	0.5228054	0.0888153	0.8179179	0.0486795	0.6637806	0.7165549	0.4456366	0.0012441	0.4698044	0.4659221	0.4153446	0.4783490	0.6159064	0.5569093	0.5311972	0.6430235	0.6532661	0.6722658	0.4646513	0.4518495	0.6183941	0.5570306	0.5450998	0.6099740	0.4189870	0.7431128	0.2608877	0.4904966	0.6278995	0.4302579	0.0193189	0.5729686	0.3922141	0.2708748	0.4238009	0.5122330	0.7105922	0.6879526	0.6868281	0.1479061	0.4320388	0.4053740	0.0013969	0.5526579
0.6894714	0.7590084	0.0355502	0.0344036	0.2017962	0.0702760	0.0651978	0.0245269	0.5606079	0.2812756	0.6018439	0.1021069	0.2364063	0.0090688	0.2681958	0.0007398	0.2324598	0.4470021	0.4463688	0.7217989	0.0717365	0.7671320	0.0183936	0.0071475	0.2788371	0.3102211	0.8100474	0.1450039	0.6041753	0.0027080	0.4706160	0.5189569	0.4479057	0.3898192	0.2275096	0.7563393	0.5414809	0.0729789	0.1767961	0.7679889	0.4929643	0.7846199	0.3656011	0.0037777	0.9035880	0.2703295	0.4070757	0.4554033	0.2629357	0.6796159	0.1133017	0.1759411	0.3326326	0.5886365	0.0477542	0.2976882	0.2522310	0.0474290	0.5517472	0.2723504	0.4658524	0.0859119	0.1462861	0.1023772	0.0001654	0.1945086	0.0356185	0.7083005	0.0336485	0.4204130	0.4168012	0.3963765	0.4832726	0.0944167	0.5409649	0.2796011	0.1983697	0.2551722	0.1311718	0.1841218	0.6367637	0.7323340	0.7264218	0.7641573	0.4992108	0.6799020	0.0048499	0.0410826	0.4536725	0.3014732	0.3280016	0.4942233	0.7490793	0.3086997	0.1755283	0.7077865	0.0986195	0.6153122	0.7133920	0.6674825	0.0230312	0.5252208	0.4436848	0.0094402	0.7333103	0.3678367	0.5793436	0.6259671	0.3403902	0.0148901	0.5216952	0.7716784	0.6718510	0.4451597	0.7813798	0.7225378	0.5216981	0.1426203	0.7818507	0.0015264	0.6963452	0.5946465	0.3285218	0.0076632	0.5317136	0.4293516	0.6028545	0.4221807	0.5912507	0.6742200	0.6665223	0.7139207	0.6609142	0.6693159	0.4598266	0.5858713	0.6605019	0.6217213	0.6519975	0.5784747	0.5382451	0.7536455	0.2631968	0.5322441	0.7313044	0.4114588	0.0004227	0.6269559	0.3684844	0.0895312	0.6646594	0.4720750	0.5366819	0.7268915	0.7424964	0.3856245	0.4208354	0.4769627	0.0700054	0.4474811
0.6639495	0.5622497	0.0185281	0.0000681	0.4489108	0.1209361	0.2899143	0.1093353	0.4574696	0.3516704	0.5836040	0.5074099	0.5076495	0.0035172	0.6571522	0.0201282	0.5254119	0.6596512	0.3528780	0.6429757	0.0362134	0.6478880	0.0442675	0.1108513	0.2967769	0.3179267	0.7213714	0.1898405	0.5719011	0.0005082	0.5170767	0.7278262	0.4786692	0.3228003	0.2970146	0.5533510	0.5914869	0.0252139	0.2335505	0.3664931	0.3430341	0.6143745	0.3418630	0.0854509	0.6189335	0.2496727	0.2610615	0.3791243	0.3950449	0.4474642	0.2938644	0.5971624	0.3885041	0.5523414	0.0560369	0.1715775	0.0163286	0.2124189	0.3359979	0.6197825	0.3448559	0.2226451	0.2460827	0.2794599	0.0002536	0.2564542	0.4706488	0.3996508	0.1265807	0.4757324	0.3451337	0.3086507	0.4655033	0.1616479	0.5416644	0.1594263	0.1920155	0.1533711	0.1577510	0.2618979	0.7176670	0.7986647	0.6512110	0.7718868	0.5049545	0.6257209	0.0136228	0.0810291	0.3546833	0.3117901	0.3912210	0.2690446	0.6492617	0.3593585	0.0835947	0.5689121	0.2224257	0.7666151	0.5773509	0.4905218	0.0581358	0.5582518	0.4091728	0.0000986	0.7889349	0.3954807	0.3317740	0.5473686	0.2590126	0.0010255	0.3011575	0.6943853	0.6274521	0.3944133	0.7615111	0.6352983	0.4603466	0.1198569	0.7952567	0.0473540	0.7140849	0.5852815	0.1323720	0.0752156	0.5153014	0.3973855	0.4559417	0.5156036	0.6351225	0.7707936	0.7579197	0.5764643	0.5996769	0.6978233	0.2661804	0.5020626	0.6819379	0.5540878	0.7645847	0.6002369	0.4895337	0.7783649	0.4244514	0.5517328	0.6093757	0.4580879	0.0009631	0.6299817	0.1061326	0.3471730	0.4823331	0.6030534	0.4272166	0.6841748	0.7349150	0.2537163	0.3318406	0.2680799	0.0008459	0.6004659
0.7601868	0.6748394	0.0184580	0.0385654	0.3140034	0.0305857	0.1560763	0.0461244	0.4664436	0.2800942	0.7460096	0.1245442	0.3982870	0.1122797	0.6498296	0.0008828	0.4755727	0.6611179	0.6397044	0.7485856	0.0701594	0.7751405	0.0167163	0.4008189	0.0015352	0.2666349	0.6467666	0.1161393	0.5796038	0.0011430	0.5944471	0.4480291	0.4758214	0.8780350	0.4047152	0.6184469	0.6669463	0.0851889	0.4399439	0.6151476	0.3829570	0.3510670	0.1697798	0.6738104	0.6994819	0.2839549	0.4937373	0.4422506	0.4648923	0.6540292	0.3966421	0.6178812	0.0346657	0.6455158	0.0013616	0.3469429	0.0103057	0.1522620	0.3974212	0.5576524	0.3015235	0.1203551	0.1116592	0.0823245	0.0610339	0.0001402	0.1067319	0.7755797	0.2203508	0.5067265	0.2808390	0.1198202	0.4465039	0.3402071	0.5779507	0.2814884	0.0571686	0.1690800	0.1670948	0.0494362	0.6673648	0.6260360	0.6463903	0.7514421	0.5366982	0.6170967	0.0005357	0.0269085	0.5402141	0.2130284	0.3505974	0.4283539	0.5860761	0.3825292	0.1925032	0.7042275	0.1447676	0.5954999	0.6718029	0.6886242	0.0053968	0.5993994	0.5103309	0.0162094	0.5677924	0.4178506	0.5284734	0.6558691	0.2926243	0.0013323	0.3646349	0.6341971	0.6161752	0.5360954	0.7063087	0.6208476	0.7021613	0.0521048	0.7238073	0.0001474	0.6799281	0.7921765	0.2914496	0.0003614	0.6467341	0.4402910	0.5883113	0.5610710	0.7435332	0.5496193	0.6927626	0.6545744	0.5134778	0.7447168	0.4686543	0.6076991	0.4939905	0.6182390	0.6466189	0.6442474	0.5446496	0.7483340	0.3243561	0.5048316	0.7741440	0.5168129	0.3449770	0.6976288	0.2061206	0.1649346	0.6004128	0.4840059	0.5298705	0.7857427	0.7057183	0.1579656	0.3245505	0.4720650	0.0680229	0.5614033
