G180	G1264	-
G180	G335	-
G180	G458	+
G180	G255	-
G180	G709	-
G180	G594	+
G180	G361	-
G180	G36	+
G180	G13	-
G180	G1389	-
G180	G1483	-
G180	G578	-
G180	G380	+
G180	G621	+
G180	G464	+
G180	G181	-
G180	G191	-
G180	G127	-
G180	G231	-
G180	G51	-
G180	G432	-
G506	G482	-
G506	G414	+
G506	G701	-
G506	G1070	-
G506	G871	-
G506	G475	-
G506	G18	+
G506	G733	+
G506	G314	-
G506	G937	-
G506	G345	-
G958	G610	+
G958	G569	+
G958	G561	-
G958	G1301	-
G958	G1205	-
G958	G124	-
G958	G1357	+
G958	G1365	+
G958	G443	+
G958	G388	-
G958	G1075	+
G958	G1187	+
G958	G546	+
G958	G1129	-
G958	G275	-
G958	G798	+
G958	G309	-
G958	G652	+
G958	G383	-
G958	G1478	-
G958	G1146	+
G958	G1133	-
G958	G10	-
G958	G71	-
G958	G758	+
G958	G226	+
G958	G1004	-
G958	G1380	+
G958	G28	-
G958	G496	-
G958	G64	+
G958	G487	+
G958	G253	+
G958	G730	+
G958	G1097	+
G958	G898	-
G958	G1029	+
G958	G250	-
G958	G145	+
G958	G1355	+
G958	G786	+
G958	G1181	-
G958	G554	+
G958	G1125	+
G958	G746	-
G958	G1258	-
G958	G1067	+
G958	G1280	+
G958	G1214	-
G958	G1427	-
G958	G870	+
G958	G1231	-
G958	G1469	+
G958	G209	-
G958	G1088	-
G958	G362	-
G958	G325	+
G958	G526	-
G958	G2	-
G958	G470	-
G958	G1161	-
G958	G996	+
G958	G1407	-
G958	G1565	+
G958	G1385	-
G958	G588	-
G958	G1331	+
G958	G100	+
G958	G1449	-
G958	G1302	+
G958	G228	+
G958	G629	-
G958	G267	-
G958	G1225	+
G958	G1246	-
G958	G18	-
G958	G304	-
G958	G113	-
G958	G973	-
G958	G1035	-
G958	G425	-
G958	G930	+
G958	G1398	-
G958	G1344	+
G958	G389	+
G958	G427	-
G958	G967	-
G958	G46	+
G958	G400	-
G958	G974	+
G958	G986	-
G958	G259	+
G958	G1360	+
G958	G1041	+
G958	G1401	+
G958	G494	-
G958	G445	-
G958	G939	-
G958	G96	-
G958	G978	-
G958	G17	+
G958	G20	-
G958	G1429	-
G958	G1104	+
G958	G1180	+
G958	G339	-
G958	G571	-
G958	G1371	+
G958	G170	-
G958	G1009	-
G958	G450	+
G958	G694	-
G958	G1349	+
G958	G1051	-
G958	G954	-
G958	G409	-
G958	G1406	+
G958	G346	+
G958	G1179	+
G958	G1123	+
G958	G1200	+
G958	G878	+
G958	G411	-
G958	G1562	-
G958	G1148	-
G958	G1404	+
G958	G1464	+
G958	G991	-
G958	G1430	-
G958	G755	-
G958	G1495	-
G958	G308	-
G958	G1553	-
G958	G230	-
G958	G1410	+
G958	G597	+
G958	G247	+
G958	G495	+
G958	G709	-
G958	G460	+
G958	G76	+
G958	G1490	+
G958	G687	-
G958	G1576	+
G958	G1215	-
G958	G1152	-
G958	G1566	+
G958	G1241	+
G958	G753	-
G958	G481	+
G958	G950	+
G958	G452	+
G958	G1270	-
G958	G688	+
G958	G434	+
G958	G1286	+
G958	G1411	+
G958	G1126	-
G958	G384	+
G958	G229	+
G958	G360	+
G958	G395	+
G958	G1223	-
G958	G506	+
G958	G1245	+
G958	G1130	-
G958	G602	-
G958	G607	-
G958	G319	-
G958	G1477	+
G958	G1056	+
G958	G734	-
G958	G816	+
G958	G1297	-
G958	G1350	+
G958	G52	-
G958	G1525	-
G958	G1196	-
G958	G1092	+
G958	G321	+
G958	G1494	-
G958	G1212	+
G958	G844	-
G958	G451	-
G958	G1444	-
G958	G1544	-
G958	G998	-
G958	G1451	+
G958	G1191	+
G958	G999	-
G958	G345	+
G958	G1316	+
G958	G269	-
G958	G1012	-
G958	G324	+
G958	G1257	+
G958	G1110	+
G715	G428	-
G715	G897	-
G715	G1095	+
G715	G71	+
G715	G34	-
G715	G1479	-
G715	G196	-
G715	G5	-
G715	G114	+
G715	G1482	+
G715	G231	+
G262	G610	-
G262	G569	+
G262	G561	+
G262	G1301	-
G262	G428	+
G262	G383	-
G262	G387	+
G262	G71	-
G262	G226	+
G262	G390	-
G262	G1161	+
G262	G7	-
G262	G931	-
G262	G18	-
G262	G304	-
G262	G113	+
G262	G973	+
G262	G532	-
G262	G415	+
G262	G1405	-
G262	G33	+
G262	G534	+
G262	G391	-
G262	G1413	+
G262	G1451	-
G89	G79	+
G89	G821	-
G89	G332	+
G89	G964	-
G89	G131	-
G89	G461	+
G89	G393	-
G89	G926	+
G89	G144	-
G89	G239	-
G89	G856	+
G89	G469	+
G89	G67	+
G89	G1595	-
G89	G587	+
G89	G582	-
G89	G357	-
G89	G921	+
G1278	G909	-
G1278	G1272	-
G1278	G1393	-
G1278	G1312	-
G1278	G1388	-
G1278	G1348	-
G1278	G1424	+
G1278	G631	-
G1278	G1546	-
G1278	G933	+
G1278	G390	-
G1278	G677	+
G1278	G1088	-
G1278	G470	-
G1278	G178	-
G1278	G1353	+
G1278	G960	+
G1278	G1337	-
G1278	G915	+
G1278	G318	+
G1278	G314	-
G1278	G409	-
G1278	G1430	+
G1278	G191	-
G1278	G1434	+
G1278	G1309	+
G14	G561	-
G14	G1301	-
G14	G124	-
G14	G941	-
G14	G430	-
G14	G387	-
G14	G616	+
G14	G758	-
G14	G226	+
G14	G64	+
G14	G487	+
G14	G1053	+
G14	G564	-
G14	G355	+
G14	G7	+
G14	G931	+
G14	G1302	-
G14	G228	+
G14	G18	-
G14	G304	+
G14	G113	-
G14	G973	+
G14	G203	+
G14	G777	-
G14	G96	+
G14	G359	-
G14	G284	-
G14	G471	-
G14	G86	-
G14	G1297	+
G914	G1201	+
G914	G853	-
G914	G692	+
G914	G1333	-
G914	G1317	-
G914	G1174	+
G914	G1074	-
G914	G125	-
G914	G356	-
G914	G969	-
G914	G985	-
G914	G381	-
G914	G285	+
G914	G747	-
G914	G542	-
G914	G1345	-
G914	G1139	+
G914	G1296	-
G914	G64	-
G914	G487	-
G914	G1263	-
G914	G1238	+
G914	G987	-
G914	G143	-
G914	G809	+
G914	G1189	-
G914	G374	+
G914	G270	-
G914	G564	+
G914	G55	-
G914	G50	+
G914	G371	-
G914	G150	-
G914	G1254	-
G914	G1127	-
G914	G1147	-
G914	G1356	-
G914	G1484	+
G914	G948	+
G914	G1237	-
G914	G1069	-
G914	G1273	-
G914	G894	-
G914	G140	+
G914	G1017	+
G914	G1221	+
G914	G1106	-
G914	G1236	-
G914	G1151	+
G914	G932	+
G914	G1280	+
G914	G1214	+
G914	G1427	-
G914	G1008	-
G914	G1407	+
G914	G1565	+
G914	G529	+
G914	G1253	+
G914	G558	-
G914	G1025	+
G914	G1194	-
G914	G133	-
G914	G1369	-
G914	G931	-
G914	G304	-
G914	G1155	+
G914	G1101	+
G914	G983	+
G914	G1266	+
G914	G1033	+
G914	G1390	+
G914	G963	-
G914	G1086	+
G914	G1371	+
G914	G954	-
G914	G1016	+
G914	G878	+
G914	G832	-
G914	G676	+
G914	G1117	+
G914	G991	+
G914	G923	-
G914	G1169	+
G914	G1242	-
G914	G1211	-
G914	G968	+
G914	G698	+
G914	G1496	-
G914	G344	-
G914	G796	-
G914	G1144	-
G914	G601	+
G914	G1299	+
G914	G594	-
G914	G1059	-
G914	G1178	-
G914	G1159	+
G914	G200	-
G914	G73	-
G914	G981	+
G914	G452	-
G914	G1270	-
G914	G1435	-
G914	G995	+
G914	G1061	+
G914	G103	+
G914	G661	-
G914	G1557	+
G914	G294	+
G914	G552	-
G914	G380	-
G914	G1073	+
G914	G1529	-
G914	G375	-
G914	G1486	+
G914	G1084	-
G914	G52	-
G914	G1525	-
G914	G903	-
G914	G1414	-
G914	G1062	-
G914	G1458	+
G914	G1285	-
G914	G1089	+
G914	G142	+
G914	G632	-
G914	G1598	+
G914	G808	+
G914	G997	-
G914	G947	-
G914	G1082	+
G37	G48	-
G37	G91	+
G37	G65	-
G1295	G1323	-
G1295	G668	-
G1295	G1503	-
G1295	G1578	-
G1295	G249	+
G1295	G338	+
G1295	G917	+
G1295	G1099	-
G1295	G265	+
G1295	G1204	-
G1295	G1306	-
G1295	G1218	+
G1295	G1432	-
G1295	G1046	+
G1295	G927	+
G1295	G105	-
G1295	G416	+
G1295	G784	+
G1295	G125	+
G1295	G356	+
G1295	G824	+
G1295	G404	+
G1295	G1292	-
G1295	G846	-
G1295	G747	+
G1295	G822	+
G1295	G1473	+
G1295	G1563	+
G1295	G795	-
G1295	G1491	+
G1295	G1592	-
G1295	G1327	+
G1295	G143	-
G1295	G809	+
G1295	G1586	-
G1295	G1093	-
G1295	G371	-
G1295	G150	-
G1295	G444	+
G1295	G1466	+
G1295	G1597	+
G1295	G1516	-
G1295	G558	+
G1295	G334	+
G1295	G1390	-
G1295	G915	-
G1295	G608	-
G1295	G1294	+
G1295	G308	-
G1295	G188	-
G1295	G601	+
G1295	G519	+
G1295	G962	+
G1295	G200	-
G1295	G73	+
G1295	G1431	+
G1295	G981	-
G1295	G578	-
G1295	G380	-
G1295	G621	+
G1295	G1508	-
G1295	G1589	+
G1295	G1137	+
G269	G944	+
G269	G561	+
G269	G1301	-
G269	G920	-
G269	G1578	-
G269	G249	+
G269	G338	-
G269	G917	+
G269	G41	+
G269	G1187	+
G269	G836	+
G269	G315	-
G269	G1513	+
G269	G652	-
G269	G125	+
G269	G356	+
G269	G1208	-
G269	G387	-
G269	G616	+
G269	G71	-
G269	G605	+
G269	G758	-
G269	G1199	+
G269	G226	+
G269	G64	+
G269	G487	-
G269	G790	-
G269	G143	-
G269	G809	+
G269	G511	+
G269	G1053	+
G269	G1116	-
G269	G564	+
G269	G112	-
G269	G93	-
G269	G746	-
G269	G892	+
G269	G1002	-
G269	G644	+
G269	G894	-
G269	G1052	-
G269	G724	-
G269	G444	-
G269	G517	-
G269	G3	+
G269	G376	+
G269	G653	+
G269	G530	-
G269	G672	-
G269	G596	-
G269	G883	+
G269	G922	-
G269	G508	-
G269	G446	+
G269	G588	-
G269	G558	+
G269	G960	-
G269	G1300	+
G269	G429	+
G269	G467	+
G269	G791	-
G269	G399	+
G269	G337	-
G269	G7	-
G269	G931	+
G269	G778	+
G269	G1302	+
G269	G228	+
G269	G935	-
G269	G288	-
G269	G18	-
G269	G304	-
G269	G113	+
G269	G973	-
G269	G489	-
G269	G593	-
G269	G423	-
G269	G532	-
G269	G389	+
G269	G427	+
G269	G317	+
G269	G203	+
G269	G777	-
G269	G96	-
G269	G359	-
G269	G1009	-
G269	G450	+
G269	G456	-
G269	G608	-
G269	G539	+
G269	G945	-
G269	G268	+
G269	G385	-
G269	G1304	-
G269	G732	-
G269	G929	-
G269	G1005	+
G269	G424	+
G269	G577	+
G269	G378	+
G269	G1000	+
G269	G875	+
G269	G1260	-
G269	G628	+
G269	G1027	+
G269	G251	+
G269	G1572	-
G269	G848	-
G269	G341	-
G269	G434	-
G269	G210	+
G269	G841	-
G269	G1049	-
G269	G1483	-
G269	G86	-
G269	G380	+
G269	G479	-
G269	G621	+
G269	G589	+
G269	G889	+
G269	G1044	-
G269	G333	+
G269	G326	-
G269	G1413	-
G269	G902	-
G269	G343	-
G269	G607	-
G269	G319	+
G269	G715	-
G269	G957	-
G269	G1297	-
G269	G291	-
G269	G340	+
G269	G1092	-
G269	G321	+
G269	G1042	+
G269	G553	-
G269	G37	-
G269	G584	+
G269	G1377	-
G269	G1451	-
G269	G290	-
G269	G1198	-
G269	G491	-
G269	G772	-
G269	G1422	+
G879	G790	+
G879	G371	-
G879	G150	-
G879	G380	+
G194	G1108	+
G194	G626	-
G194	G1441	+
G194	G682	-
G194	G81	+
G194	G826	-
G194	G775	-
G194	G61	+
G194	G356	-
G194	G542	-
G194	G58	-
G194	G805	-
G194	G112	+
G194	G435	+
G194	G133	+
G194	G1390	+
G194	G260	-
G194	G188	-
G194	G601	+
G194	G1354	+
G194	G200	-
G194	G73	+
G194	G981	-
G194	G97	-
